C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.3,15.5,20.8,5.3,343.17652720160567,170.98064431699223,8
3.0,14.5,19.8,5.3,344.96923378797453,179.85182696649568,8
30.0,16.5,31.8,15.3,187.47151891289232,25.481997111718698,8
0.0,14.1,19.2,5.1,345.45754342553687,186.17669321227805,9
0.03,17.0,22.6,5.6,341.76579732757466,168.37456657014155,9
0.3,15.3,20.8,5.5,344.35075154551043,176.3929132964782,9
3.0,14.4,19.5,5.1,344.4213645756001,181.48142050049407,9
30.0,22.5,37.9,15.4,162.9570027118367,22.655370346165853,9
0.0,15.0,20.7,5.7,344.7505623009821,170.06510230691873,10
0.03,15.9,21.0,5.1,342.72246891916683,181.03078275831155,10
0.3,16.6,22.1,5.5,342.2604193802392,172.81117887987307,10
3.0,14.2,19.4,5.2,344.896181182743,177.69003747565063,10
30.0,18.7,33.7,15.0,173.4980023454855,24.33365726267875,10
0.0,16.4,21.7,5.3,342.5726784211614,182.00768453446034,11
0.03,12.6,17.6,5.0,347.2141940871611,192.8046660945776,11
0.3,15.0,20.2,5.2,343.9383353969417,175.22655421784896,11
3.0,15.2,20.5,5.3,343.6572995198443,176.30192588640753,11
30.0,19.2,34.4,15.2,173.99433553735767,23.99487573816271,11
0.0,15.9,20.9,5.0,342.5371357582206,183.94424116311183,12
0.03,15.2,20.4,5.2,343.977209954895,180.38737364019985,12
0.3,18.0,23.6,5.6,340.4978683291722,165.6043750012747,12
3.0,13.4,18.6,5.2,345.80463355736975,171.84220704975255,12
30.0,16.2,31.2,15.0,183.55546183992362,25.367201366658986,12
0.0,16.8,22.1,5.3,341.7864166561326,174.85234958701992,13
0.03,16.6,21.9,5.3,342.2406572512834,178.17341736389417,13
0.3,17.9,23.5,5.6,340.4620961486353,166.38274914975443,13
3.0,15.6,20.9,5.3,343.5994000799743,175.8615290823937,13
30.0,21.3,36.4,15.1,165.88775005077605,23.760941317304667,13
0.0,16.3,21.5,5.2,342.00369351455026,176.29065118141207,14
0.03,15.1,20.4,5.3,344.11639660498906,177.2155915280063,14
0.3,16.5,21.9,5.4,342.2409282791229,171.5738541761987,14
3.0,13.8,18.9,5.1,345.44961324144913,179.12738698853462,14
30.0,20.1,35.4,15.3,173.96152020011584,24.544077372393026,14
0.0,16.5,21.7,5.2,341.99413236712167,176.58095606207817,15
0.03,16.7,22.1,5.4,341.8719828251994,168.1025952875171,15
0.3,15.9,21.0,5.1,342.3534074547812,180.32900000926733,15
3.0,13.2,18.5,5.3,346.5401012593127,180.1259330448219,15
30.0,22.3,37.9,15.6,171.24798545302536,23.986215287487777,15
0.0,15.6,21.0,5.4,343.55125461885325,176.92816135316644,16
0.03,14.3,19.3,5.0,344.7170935285496,185.475510963918,16
0.3,16.4,21.6,5.2,342.27835025702217,180.34910263327524,16
3.0,14.7,20.0,5.3,344.4580253305421,175.42311828548895,16
