C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.0,14.6,19.8,5.2,344.60263240019486,177.6303487840263,21
0.03,15.6,20.9,5.3,343.3007417795858,175.4792368001645,21
0.3,15.3,20.7,5.4,343.71926963250155,172.50088014036638,21
3.0,15.0,20.3,5.3,344.55213882497554,181.9337242752384,21
30.0,15.8,27.1,11.3,213.8791419011627,44.87295799244244,21
0.0,13.0,18.2,5.2,346.66853075682724,181.30535552063012,22
0.03,17.0,22.2,5.2,341.3302945358554,178.18130074466137,22
0.3,17.1,22.5,5.4,341.4890795262636,170.6670947199433,22
3.0,16.2,21.6,5.4,343.1780517703542,180.58842804599482,22
30.0,18.8,33.7,14.9,183.09038650355183,26.211686149540963,22
0.0,15.7,21.0,5.3,343.4765150291156,175.30908345692032,23
0.03,15.5,20.6,5.1,343.3325219520658,183.75938176578597,23
0.3,13.0,18.2,5.2,346.71907178171284,184.1621861604971,23
3.0,15.8,21.3,5.5,343.21547454188465,169.91373776985424,23
30.0,21.6,36.9,15.3,165.80559003331345,23.064782711246703,23
0.0,14.9,20.0,5.1,344.17295228290584,186.98965642847858,24
0.03,15.2,20.4,5.2,344.2460878200846,187.75976550749994,24
0.3,14.7,19.9,5.2,344.54628361130904,181.893966760341,24
3.0,16.8,22.3,5.5,342.18632413629246,169.84197690931683,24
30.0,18.8,33.9,15.1,177.5552350596326,24.83980398533573,24
0.0,14.7,19.7,5.0,344.48218101543017,192.2367957363636,25
0.03,17.3,22.5,5.2,340.92677392452674,174.30569359621092,25
0.3,15.7,20.8,5.1,343.1158798869804,182.7580417313286,25
3.0,16.3,21.6,5.3,339.06225966462887,173.86966376884493,25
30.0,18.5,28.7,10.2,205.29306679932228,48.98506398311319,25
0.0,15.1,20.4,5.3,343.9315636724904,176.27290066756353,26
0.03,16.8,22.1,5.3,341.3674844590581,169.98525956264297,26
0.3,15.0,20.2,5.2,344.3625597575104,186.36812404659682,26
3.0,13.6,18.8,5.2,346.0311137250873,182.9845227582154,26
30.0,18.4,33.7,15.3,180.80650007638593,24.80216646986442,26
0.0,12.7,18.0,5.3,347.3192218362524,184.70269507224165,27
0.03,16.3,21.5,5.2,342.15075939744355,179.28433026850502,27
0.3,14.6,19.9,5.3,344.67604790586824,178.32185444002386,27
3.0,15.4,20.7,5.3,344.0569735494056,184.3198814245073,27
30.0,21.1,36.6,15.5,172.15240146878475,23.792353553538675,27
0.0,13.8,19.0,5.2,345.32969279903443,175.43099927994868,28
0.03,13.5,18.7,5.2,346.28643138503566,185.17718578813813,28
0.3,14.9,20.3,5.4,344.8159714008126,179.70057204843258,28
3.0,14.1,19.3,5.2,342.0648139426724,179.4044184849285,28
30.0,18.6,29.3,10.7,206.14037377730315,45.70760752276702,28
0.0,14.9,20.1,5.2,344.00686991663895,180.28961100960532,29
0.03,16.2,21.5,5.3,342.3248385747587,170.91111436267252,29
0.3,13.9,19.1,5.2,345.18728252929833,176.86034976402607,29
3.0,15.4,20.8,5.4,343.37198488732645,172.8378539768835,29
30.0,26.1,41.8,15.7,155.51748303021398,22.08711875519414,29
0.0,16.8,22.2,5.4,341.74129892032977,171.60911191202086,30
0.03,14.6,19.9,5.3,344.6433374116303,172.07664229220558,30
0.3,15.6,20.9,5.3,343.4608416671043,174.45942556249446,30
3.0,18.6,24.1,5.5,339.70725915293605,173.05827400688221,30
30.0,18.1,33.0,14.9,184.8452276919077,26.03172128130604,30
0.0,15.3,20.6,5.3,343.97137184531846,180.59746599000476,31
0.03,14.7,19.8,5.1,344.58580702808865,188.96829257886117,31
0.3,16.1,21.2,5.1,342.49388679380513,183.29213065222888,31
3.0,13.1,18.4,5.3,346.6788358192055,182.07808908999277,31
30.0,25.4,40.7,15.3,148.85783857117573,20.79524687804888,31
0.0,15.3,20.5,5.2,343.4643746365134,178.69450750586176,32
0.03,18.1,23.4,5.3,339.7611540354652,173.79144313539135,32
0.3,15.6,20.8,5.2,343.1484940649189,181.3072172332082,32
3.0,14.6,19.8,5.2,344.3733508152891,179.96203075088528,32
30.0,19.4,34.4,15.0,174.90785770030703,24.63933328731679,32
0.0,16.5,21.7,5.2,341.9285643738895,178.67364906465485,33
0.03,13.7,18.8,5.1,345.6761107154737,185.68863846954977,33
0.3,16.7,21.7,5.0,341.3825097272032,182.03360984271418,33
3.0,14.4,19.5,5.1,344.9018469527099,183.10511561294135,33
30.0,20.3,35.3,15.0,168.35986627737753,24.042063309562746,33
0.0,13.7,18.8,5.1,345.50823003168915,179.98111234119898,34
0.03,16.4,21.6,5.2,342.38281334468286,181.59657220581494,34
