C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.0,16.4,22.9,6.5,336.4631777575674,161.74039027249592,23
0.03,13.5,19.7,6.2,339.0460032377619,164.88293214650236,23
0.3,17.1,23.9,6.8,335.12154047285327,152.2361518539505,23
3.0,15.1,21.3,6.2,337.43358994897096,167.1481455005625,23
30.0,15.5,21.9,6.4,336.6645865271057,167.02537159213543,23
0.0,16.1,22.7,6.6,336.3249236877374,158.62265377525335,24
0.03,18.4,24.9,6.5,334.40243017846103,158.22039000039032,24
0.3,17.1,23.8,6.7,335.33506907459184,155.6641928972327,24
3.0,17.1,23.6,6.5,335.1471606934203,157.03119818587624,24
30.0,14.7,21.2,6.5,338.0124697907932,160.60062658101327,24
0.0,14.8,21.1,6.3,337.34440421161105,159.9341509273134,25
0.03,18.2,24.9,6.7,334.4271542044895,151.90757202188917,25
0.3,14.0,20.3,6.3,338.2087637748692,165.76417627973063,25
3.0,15.0,21.6,6.6,337.49153566856944,156.4385729433838,25
30.0,14.5,20.8,6.3,337.93405824544607,169.3004021001299,25
0.0,15.1,21.4,6.3,337.05802587161526,164.80104202846013,26
0.03,23.7,30.5,6.8,330.0070699122592,151.72282284494807,26
0.3,14.0,20.1,6.1,338.59975300124523,164.6766215791171,26
3.0,13.7,19.8,6.1,338.6875648562871,166.1318648999101,26
30.0,16.4,22.9,6.5,336.12047662645034,158.66836541325165,26
0.0,18.4,24.9,6.5,334.1755234436026,153.60381251780026,27
0.03,15.7,22.0,6.3,336.4356283741563,165.2359261832788,27
0.3,16.6,22.8,6.2,335.8566566743081,167.01104561183791,27
3.0,15.2,21.5,6.3,337.22642951418135,163.7734833568008,27
30.0,13.7,20.0,6.3,338.7604676261724,160.8251284968081,27
0.0,17.6,24.1,6.5,334.7185600037202,158.85804549654,28
0.03,21.2,27.9,6.7,331.25827776772644,148.1700027801714,28
0.3,15.4,22.0,6.6,336.69287288629414,158.7139407042157,28
3.0,14.7,21.1,6.4,337.6832546923785,159.99594100891386,28
30.0,19.2,25.6,6.4,332.6889151107071,156.64554471669888,28
0.0,14.4,21.0,6.6,338.17027856863683,155.79496306034554,29
0.03,14.5,20.9,6.4,338.0215628622182,163.75492380654254,29
0.3,14.5,20.9,6.4,337.81765878226827,163.3162842658346,29
3.0,15.5,22.1,6.6,336.81477982357285,159.14892361044681,29
30.0,17.4,24.0,6.6,334.71936009519175,152.78118720944437,29
0.0,17.2,23.5,6.3,335.1249610924032,161.34519932307722,30
0.03,15.5,21.8,6.3,336.7466430970718,166.34164107958577,30
0.3,14.5,21.0,6.5,337.89509683191693,161.5601068266629,30
3.0,17.0,23.6,6.6,335.6329250549865,156.9843265540288,30
30.0,15.6,22.0,6.4,336.7959836169654,159.76143618556088,30
0.0,17.5,23.9,6.4,335.71939666550463,163.62433583082063,31
0.03,18.2,24.7,6.5,334.0167810738153,157.94161740743976,31
