C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
3.0,17.0,23.5,6.5,335.23727055167967,157.13136896425527,18
30.0,Inf,Inf,NaN,Inf,Inf,18
0.0,16.2,22.7,6.5,336.0492888592175,161.15161403718224,19
0.03,15.2,21.6,6.4,337.33302137428814,161.9526182518135,19
0.3,17.6,24.2,6.6,334.54462208224834,156.7352814570466,19
3.0,15.2,21.4,6.2,336.9575150306605,164.53617905300092,19
30.0,12.0,17.6,5.6,278.0243512793397,133.6590004131984,19
0.0,14.5,20.6,6.1,338.2475673779205,163.3330122815104,20
0.03,18.2,24.7,6.5,334.2036667470881,156.16335068190452,20
0.3,17.7,24.2,6.5,334.6459648288253,156.67338782701296,20
3.0,15.5,22.1,6.6,336.7100968220914,161.4139360645896,20
30.0,10.4,15.8,5.4,269.27808475888816,126.2344729329837,20
0.0,14.0,20.4,6.4,338.15751652958096,166.80766338784503,21
0.03,17.9,24.5,6.6,335.0184785165706,155.15226804507753,21
0.3,19.8,26.5,6.7,332.48648748896267,155.50696346562458,21
3.0,17.9,24.5,6.6,334.53679567840135,155.35249465942883,21
30.0,14.8,20.7,5.9,264.1331637604354,115.57190417002593,21
0.0,11.6,17.6,6.0,341.25848658753125,171.5838747530488,22
0.03,17.4,24.1,6.7,334.89867703012374,153.16658635645823,22
0.3,14.1,20.5,6.4,338.3480070182238,163.51441136890566,22
3.0,14.4,21.2,6.8,338.1013526911401,151.48143446095577,22
30.0,17.5,23.3,5.8,235.56990599154702,101.81026789976907,22
0.0,17.8,24.4,6.6,334.13869489532345,151.5578418894144,23
0.03,22.0,28.9,6.9,330.8135512183886,148.43082245316276,23
0.3,13.8,19.9,6.1,338.6832654766103,171.18908585695894,23
3.0,13.3,19.6,6.3,338.79581077477764,162.7694642342739,23
30.0,12.4,17.8,5.4,260.3753461845336,117.38923126145141,23
0.0,15.5,22.0,6.5,336.85382992405937,157.43564536777708,24
0.03,16.0,22.4,6.4,336.6777545851989,160.91702985921336,24
0.3,13.7,20.1,6.4,338.7999491301446,160.9943593488887,24
3.0,15.7,22.2,6.5,336.5188622640765,162.52686756785158,24
30.0,8.1,10.1,2.0,152.40453520151155,52.32704470281594,24
0.0,17.5,24.0,6.5,335.0017553245235,162.85212981062267,25
0.03,16.4,22.6,6.2,336.10528909373545,162.9282697403376,25
0.3,15.7,22.2,6.5,336.33764049966874,162.0442021717798,25
3.0,17.1,23.5,6.4,335.0787063360962,161.08664857170697,25
30.0,13.3,19.4,6.1,298.6068565503002,138.41395018413067,25
0.0,16.6,23.0,6.4,335.68407675573195,158.8243066676495,26
0.03,16.1,22.4,6.3,336.6300046747235,160.71147020786796,26
0.3,14.6,20.9,6.3,337.4915298997381,167.6086185028858,26
3.0,17.2,23.9,6.7,335.30301858120265,152.3975771986009,26
30.0,Inf,Inf,NaN,Inf,Inf,26
0.0,13.1,19.5,6.4,339.02930059218795,161.41028335111932,27
0.03,17.3,23.8,6.5,335.32544118244624,160.2796123891721,27
0.3,17.9,24.4,6.5,334.6959088260488,161.5459382760676,27
3.0,14.3,20.6,6.3,338.0569427727658,167.56273348254223,27
30.0,11.7,17.0,5.3,275.0947848475134,134.95289388741548,27
0.0,15.0,21.3,6.3,337.6580964697925,159.90658515087267,28
0.03,16.2,22.6,6.4,336.3685715292243,161.9055736837097,28
0.3,18.1,24.7,6.6,334.0903318722878,158.42388675330812,28
3.0,15.4,22.0,6.6,336.937677950499,158.7879746539141,28
30.0,14.1,19.4,5.3,252.9569507191058,115.19189198605872,28
0.0,14.1,20.5,6.4,338.32517622628103,160.5886703766106,29
0.03,14.4,20.8,6.4,337.95147522195424,162.23115220293067,29
0.3,14.3,20.5,6.2,337.8744950972036,163.69479506135008,29
3.0,16.2,22.5,6.3,336.4475708043491,162.32628038281064,29
30.0,14.6,20.4,5.8,294.677673098165,138.93811072864705,29
0.0,15.4,21.6,6.2,336.9742062553683,170.4790713625472,30
0.03,16.2,22.7,6.5,336.33447530603365,158.16996127625708,30
