param,best_fit,median,q05,q95
"spc.KD[1,2]",0.9689478332468033,0.9207824457630632,0.7564850715919593,0.9910381775664823
"spc.E[1,2]",27.5092552595919,15.666243617379914,8.159349696186819,26.531981322658144
"spc.B[1,2]",19.8711286317472,7.776675426195475,2.172822760846444,21.165978706152522
