"spc.k_D_z[1,2]",spc.log_e_M,"spc.b_z[1,2]",weight,loss
2.1786325197122745,4.4509905395480205,4.554601009708177,0.00302519307374494,0.004450532365799723
1.8413937296745368,11.567836293351355,14.107989228929888,2.0538163730477247e-12,0.0041400997189053775
1.2862992461415166,7.58158748531204,4.09485737227439,0.0028158316082801276,0.004859740748383167
0.9117821244156341,16.408615535366785,0.9583151670150716,6.344099127816947e-9,0.004608645958626772
1.3512306447982956,20.997324409046826,6.244946389988381,2.9575698250497575e-15,0.004451798733712133
1.0362106773130946,1.7427847919813975,4.383524722861326,0.00792712444497373,0.004726622602295328
0.5738124551847602,13.142237380271466,2.4926922299779655,4.393537498563732e-6,0.004181458109016421
0.42483233349315286,9.023196229991655,2.3766933772582775,0.001061587515332475,0.004415701791453516
1.6528027607874538,15.214710343470497,8.361918603266751,6.91291344926376e-10,0.00468118115663297
1.8960695207629539,11.850200589627736,16.023839796960065,4.194051350715845e-15,0.004629959502049966
0.9241402773765522,1.6079126859495587,1.6994581979868228,0.012130605763479034,0.0038820899695210485
0.847011180422919,7.3408073149299025,13.120028651282915,4.8437706218486324e-9,0.004056679123299247
1.299180644119153,2.944625890900774,4.013303823884359,0.010270881568503792,0.004861562239613225
1.1130420054320969,4.239688728760399,17.19427249970132,9.996116086911559e-14,0.004917163044853176
0.24460926730411853,0.7574874285694411,5.517189432069429,0.001851455927721584,0.004590725707424376
2.363706762587842,16.367313734469793,3.1062570198658745,1.3105951060615374e-9,0.004113153693839712
1.2824674012473638,6.655095843437547,4.657144311617623,0.003712040332452523,0.004587589094462169
2.5076222864017317,9.729119847176941,13.913011893287438,8.262545489298338e-12,0.004435199579815365
0.2731835536495258,6.344818134552323,2.8224850413268676,0.005459635784422928,0.0049331806832129755
1.2341594470784785,11.813451934200069,8.295585618250719,4.810689620205065e-7,0.004554036691848409
0.8939136654294626,9.510997527508012,4.895336725200944,0.00033927359171320585,0.004041245448363685
0.4184157403898183,7.241867580215826,5.156144605942327,0.0014958005471973992,0.004594160935791469
2.065871745714533,3.918041127324268,6.385562374966549,0.001036211530946474,0.004109003276737201
1.1034643939606106,9.601706566975817,4.02939113415955,0.0005076635098917262,0.004235144803828041
1.323356310212478,3.297415134690036,11.997406705904142,2.804956187370058e-7,0.004504294071230056
0.4297517866992139,8.951092939929513,2.1261968552057846,0.001161810328130387,0.004556716359852024
1.0376771413312393,5.847378976997885,12.124365149299091,1.302720974138351e-7,0.004893338265800369
0.7484167132758195,22.126701308147982,0.9871768276390065,5.66843074711673e-16,0.003933366043592132
1.5033029995318758,17.8717033837288,11.674917497519779,3.706507566248945e-15,0.0041612599682736345
0.042387091432745105,2.461456671677129,2.6851594130680163,0.0074576123605633185,0.0047397904768955125
0.6509153679544137,16.547587748926325,7.784280879042983,9.771966914840583e-11,0.004815048948598874
0.21258330078341847,15.899762669045243,5.569802560081136,2.991378709818214e-9,0.004761184356454829
0.4529909277380927,6.458378005400617,3.0188164578473224,0.005915557074548826,0.004712124051949875
1.754917473539281,11.253793294544817,9.440894306515066,1.1743874346487457e-7,0.003732068143416395
0.7057453219762501,1.1901089158813323,6.75045342923979,0.0011225982318775881,0.004251381755564084
0.263233046738794,19.404012300143016,8.221501156073117,2.2353588816720158e-14,0.004655967097744895
0.762033686974709,15.933841604904327,12.588602457652748,5.5506566160381665e-14,0.0046336377303065526
1.2376034764225892,12.362175234305106,0.9512473010074753,1.745329045886879e-5,0.004504053301255846
0.7763249161858748,5.371846050814115,13.068577889758691,1.5271165310253208e-8,0.0049332828775315325
1.2780897693359528,19.615341432494343,0.6013346748588946,1.3123562613116896e-12,0.004765339588449466
0.8225218988941219,7.143048016169757,1.2848786037286248,0.005535225356645933,0.0045367858040636444
0.37041882279848426,2.4456555524614276,2.554818063272236,0.010474565459814273,0.004883491356282176
1.3509455256739527,13.754959028182581,6.626754727570628,1.4092077853395214e-7,0.004522264111993441
0.03709220447017869,16.274326490027356,5.567613593097914,1.0028161078655852e-9,0.00433282653092513
2.00034830316043,7.011357047971631,1.617082012144893,0.003206556557876744,0.004808171291807385
1.1374851185735717,11.759366586901319,0.9383613047028148,4.519468484892655e-5,0.0039385027878713905
0.7363099272074375,11.214191363090904,1.377353934328293,9.939456997147905e-5,0.004531532574260096
1.4439978087736947,6.028844638081541,6.471334850256985,0.0011839707871752927,0.004783315131306829
1.2546314805882213,9.426527893073581,18.959277304804612,5.874021499602954e-18,0.004421096711102386
0.47715338833834736,2.232508351311675,2.9768097642586246,0.010442673171153403,0.004885196309899521
1.2938010081536637,4.013614103618605,7.044057130896929,0.0012505499365374022,0.004289637930610107
0.9852888664434316,8.698421452178254,4.748192181321862,0.0008533314756627128,0.00441088581029147
0.4111251965549637,5.58196312988539,1.1028116088348956,0.008172601461751737,0.004631459164050714
0.12344820025815889,9.11897786284668,14.353996851981663,1.997317095905254e-11,0.004220996816095304
1.2482914313836888,16.942924857361394,2.563788006002106,1.8728306422575637e-9,0.004670606423114929
