t_exp,C_W_1,wetmass_mg,num_tadpoles,num_sample
42.0,30.0,179.61356065779484,4,78
43.0,30.0,179.61433021627107,4,78
44.0,30.0,179.61508109240663,4,78
45.0,30.0,179.61581800882962,4,78
46.0,30.0,179.6165421099326,4,78
47.0,30.0,179.6172501185788,4,78
48.0,30.0,176.23340761745416,3,78
49.0,30.0,176.23414919522293,3,78
50.0,30.0,176.23487248112596,3,78
51.0,30.0,176.23558014782984,3,78
52.0,30.0,176.2362618021704,3,78
53.0,30.0,176.23695019712576,3,78
54.0,30.0,171.5923616039224,2,78
55.0,30.0,171.59282332808687,2,78
56.0,30.0,159.46286161221275,1,78
57.0,30.0,159.46314216637398,1,78
58.0,30.0,159.46341824211055,1,78
59.0,30.0,159.46369448392468,1,78
60.0,30.0,159.46396167067604,1,78
61.0,30.0,159.46421792751897,1,78
62.0,30.0,159.4644718001619,1,78
63.0,30.0,159.46474521399335,1,78
64.0,30.0,159.46501136215065,1,78
65.0,30.0,159.46523843269526,1,78
66.0,30.0,159.46543848236215,1,78
67.0,30.0,159.4656670577278,1,78
68.0,30.0,159.46591604365318,1,78
69.0,30.0,159.4661517634591,1,78
70.0,30.0,159.46637902222636,1,78
71.0,30.0,159.46659321000772,1,78
72.0,30.0,159.4668087106777,1,78
73.0,30.0,159.4670227284261,1,78
74.0,30.0,159.4672288189848,1,78
75.0,30.0,159.46743277108854,1,78
76.0,30.0,159.46763807959957,1,78
77.0,30.0,159.46783503558598,1,78
78.0,30.0,159.46802203992743,1,78
79.0,30.0,159.46820823418452,1,78
80.0,30.0,159.4683981325621,1,78
81.0,30.0,159.46858353670189,1,78
82.0,30.0,159.46876448398325,1,78
83.0,30.0,159.46893990170338,1,78
84.0,30.0,159.46911400019962,1,78
85.0,30.0,159.46928645466798,1,78
86.0,30.0,159.4694537578047,1,78
87.0,30.0,159.4696172474014,1,78
88.0,30.0,159.46978312930295,1,78
89.0,30.0,159.46994784213376,1,78
90.0,30.0,159.4701021366185,1,78
