spc.Z_corr,spc.H_j1,weight,loss
2.2650633306768095,19.52008489062762,0.03933225195614184,0.14387140280498498
2.4084957341045,22.82837760119759,0.16719692323320454,0.12787052273410343
2.437950983856929,23.569150599411014,0.23725165315955662,0.11819360721232139
1.8314906850541675,18.611755102936574,0.08122412048270981,0.13183043825495283
2.7065160685717733,26.271814314716902,0.04541006445426172,0.14585983112485296
2.6449729078019844,25.762455180789765,0.10577133916364975,0.13854681645152672
1.782562362190806,16.584748959429263,0.08454037803735302,0.1361555075450444
1.7743727631386577,17.210785987471006,0.15066444173407087,0.12501979694178192
2.325380656396636,20.188176535805987,0.02450840126746177,0.1465031909800642
1.993251707989354,17.579517929734795,0.06410042651159029,0.13325648226205178
