param,best_fit,median,q05,q95
"spc.KD[1,2]",0.8875079479857791,0.6974756974731414,0.3304892601411233,0.9821666480624962
"spc.E[1,2]",380.257026328389,337.357563350416,297.82520497449906,389.36613173712885
"spc.B[1,2]",0.5960393479246647,0.6374967050195727,0.5429690186824513,0.766325862824849
