t_since_mm,wetmass_mg,treatment_id,y_wetmass_mg,pretreatment_24D,num_sample
16.0,162.2812338035289,1,0.9820540644502895,0.0,1
26.0,273.698081615219,1,1.0723150108177772,0.0,1
16.0,164.39581961461212,1,0.9948506000800182,0.0,1
26.0,276.4121767140255,1,1.0829484975344608,0.0,1
16.0,146.59041666206048,1,0.8871001970981284,0.0,1
26.0,253.44356468564453,1,0.9929603349929768,0.0,1
16.0,115.23301457939152,1,0.69733910492422,0.0,1
26.0,191.0367843695702,1,0.7484583387977181,0.0,1
16.0,191.16623348269854,1,1.156853273648544,0.0,1
26.0,310.50192373175497,1,1.2165078824828834,0.0,1
16.0,105.96021224104364,1,0.641224217134769,0.0,1
26.0,199.75367137746562,1,0.7826100169205835,0.0,1
16.0,214.23430049884465,1,1.2964509858500968,0.0,1
26.0,142.60389487585172,1,0.5587043072206656,0.0,1
16.0,189.81931050390548,1,1.1487022930648823,0.0,1
26.0,308.79661930439124,1,1.2098267120315431,0.0,1
16.0,191.43675683782024,1,1.1584903610319663,0.0,1
26.0,310.8434322494867,1,1.217845870340616,0.0,1
16.0,171.35011347981518,1,1.0369349027170855,0.0,1
26.0,285.3135650420342,1,1.1178230288607744,0.0,1
16.0,210.1356159645754,2,1.2716475645829661,0.03,1
26.0,145.81585169937603,2,0.5712883541954844,0.03,1
16.0,196.85808663880678,2,1.1912978449350653,0.03,1
26.0,317.931299299564,2,1.2456152510670901,0.03,1
16.0,143.36401420409712,2,0.8675754401491433,0.03,1
26.0,249.57488599390808,2,0.9778033334944716,0.03,1
16.0,132.23244880860227,2,0.8002121425938952,0.03,1
26.0,235.02619144101848,2,0.9208033594179311,0.03,1
16.0,178.09690170698465,2,1.077763473249762,0.03,1
26.0,294.237946444869,2,1.1527876441918254,0.03,1
16.0,184.8204175012416,2,1.1184512093384567,0.03,1
26.0,302.75286051229057,2,1.1861480174777297,0.03,1
16.0,173.4757745737346,2,1.0497984610472788,0.03,1
26.0,288.3704559991378,2,1.129799547075263,0.03,1
16.0,124.85216921865491,2,0.7555499632511984,0.03,1
26.0,225.30390036023866,2,0.8827126333012731,0.03,1
16.0,168.58144818995214,2,1.0201801681289553,0.03,1
26.0,282.1319335582145,2,1.105357792791686,0.03,1
16.0,127.47212941046955,2,0.7714048005282217,0.03,1
26.0,228.76256372772178,2,0.8962632458025758,0.03,1
16.0,174.46927753290478,3,1.0558107003939285,0.3,1
26.0,232.77677344957962,3,0.9119904197597916,0.3,1
16.0,172.5695674271106,3,1.0443144972474137,0.3,1
26.0,230.2267110151263,3,0.9019995926014519,0.3,1
16.0,177.31101952292016,3,1.0730076627660066,0.3,1
26.0,235.62784280251108,3,0.9231605545520734,0.3,1
16.0,172.11006453179363,3,1.0415337894884436,0.3,1
26.0,229.6210478804943,3,0.8996266798395791,0.3,1
16.0,175.52671152123787,3,1.0622098219792848,0.3,1
26.0,234.163802302638,3,0.9174246261334513,0.3,1
16.0,169.87008240746013,3,1.0279784109770813,0.3,1
26.0,226.61971242115655,3,0.8878678211491768,0.3,1
16.0,150.01347518558094,3,0.907815029350047,0.3,1
26.0,200.07938750801176,3,0.7838861321713332,0.3,1
16.0,161.1616855240832,3,0.9752790547192872,0.3,1
26.0,214.97549152361935,3,0.8422472132734479,0.3,1
16.0,175.4685884208199,3,1.0618580867498557,0.3,1
26.0,234.0974691481647,3,0.9171647410921063,0.3,1
16.0,192.39919097114867,3,1.164314585621885,0.3,1
26.0,221.70388084738565,3,0.8686082050199807,0.3,1
16.0,187.69200736747698,1,1.1521920401718,0.0,2
26.0,306.10271007485534,1,1.2123105839013089,0.0,2
16.0,161.29183860454557,1,0.9901283234772097,0.0,2
26.0,272.4243178404739,1,1.0789283235987592,0.0,2
16.0,150.9677596867531,1,0.9267515088859711,0.0,2
26.0,259.1160492345233,1,1.0262213257402626,0.0,2
16.0,222.0989177392706,1,1.3634070450796463,0.0,2
26.0,132.1583643246136,1,0.5234092301327036,0.0,2
16.0,184.5847791534636,1,1.133117580553634,0.0,2
26.0,302.16187987968124,1,1.1967030443476763,0.0,2
16.0,146.35313778015194,1,0.8984235544687198,0.0,2
26.0,253.13609536538326,1,1.002537898157974,0.0,2
16.0,158.93147297667957,1,0.9756386575267694,0.0,2
26.0,269.3909935365299,1,1.0669149338539343,0.0,2
16.0,160.38551697855937,1,0.9845646525572629,0.0,2
26.0,271.25869417881165,1,1.0743119061174067,0.0,2
16.0,129.02131613234866,1,0.7920280439493063,0.0,2
26.0,230.49019657722442,1,0.9128494965880268,0.0,2
16.0,127.67259417236563,1,0.7837485933296812,0.0,2
26.0,228.71357937762352,1,0.9058132575619476,0.0,2
16.0,127.36495696740029,2,0.7818600891584417,0.03,2
26.0,228.6209763171851,2,0.9054465059240948,0.03,2
16.0,161.2007499078992,2,0.9895691538423509,0.03,2
26.0,272.6410637207145,2,1.079786739143556,0.03,2
16.0,192.66997416614447,2,1.182750473650721,0.03,2
26.0,312.6580770490871,2,1.2382729177933378,0.03,2
16.0,173.69455298415872,2,1.0662653363694847,0.03,2
26.0,288.6500294265152,2,1.1431897667015583,0.03,2
16.0,105.92870237478208,2,0.6502685405404229,0.03,2
26.0,194.61272775078774,2,0.7707578595318173,0.03,2
16.0,197.048186762172,2,1.2096271732719588,0.03,2
26.0,318.1670990998711,2,1.2600912340620107,0.03,2
16.0,106.7582841315692,2,0.65536112551646,0.03,2
26.0,201.13818956947887,2,0.7966017549540715,0.03,2
