"spc.KD[1,2]","spc.E[1,2]","spc.B[1,2]",weight,loss
0.9370854385140248,12.60806462952803,1.1075032019428384,0.000343942412727691,0.25611557613562413
0.9130382863375628,13.80711488776971,1.1294555541862583,0.007454580003858436,0.25593928314922565
0.9507786495262226,13.84911160148042,1.0841207803908859,0.004980411060143304,0.2560261988440563
0.9130984494446625,12.528806502622057,1.1212630721975754,0.005016533314774049,0.2558496791103794
0.9133839891795138,13.799325749417843,1.122303779073197,0.004794415863874887,0.2559115991714932
0.957680450219705,12.538413725804546,1.1084963394599507,0.027559503448940315,0.2557468688712897
0.8995620078843215,12.47447837108408,1.0972512924339595,0.011156289350497412,0.25565980580835107
0.9760564613828407,11.397001379247602,1.0515724610032529,0.002094622164900871,0.2560749094297027
0.9616428830251105,12.532035189327807,1.0084230948367716,0.002876845540735397,0.2560824587520281
0.9783926560664159,12.566873856413737,1.06348422323881,0.0035396818187232336,0.25600324838619576
0.8970465417800992,13.808192446180588,1.1291166498887393,0.0075699211601417266,0.2559887556170632
0.9049254536792093,12.512127566534685,1.119435156494135,0.007093940356138887,0.255756349049049
0.9032501845902049,11.362425730269205,1.0728491715831572,0.007937167669724642,0.2559199005289697
0.912692741305532,12.51082124867702,1.0307320212545392,0.006398853505598439,0.2560382857421709
0.9115514310779755,11.356346924029951,1.063872843415646,0.008206933464184609,0.25593954034254357
0.9016389705331342,12.549189932459615,1.123026997730703,0.0037741828857108537,0.2559760903546781
0.946924357846887,12.482778128364055,1.072382615409377,0.03315137559589418,0.255675446061684
0.9406906400062316,11.382421042492457,1.0593495566700746,0.006109731109830167,0.2560274337878921
0.9609110542592137,12.48113839849482,1.0397286526266938,0.031021301270972187,0.25576104811628164
0.9875840650870883,12.600030293762602,1.079084777450298,0.0025241287265388933,0.25606855231987957
0.906289404507686,12.474182784855289,1.120353714148701,0.00951488208731697,0.2556371142945224
0.8880850510160674,13.791659871564947,1.1167133390327881,0.004350107985680168,0.2559551404750781
0.9044693659751107,13.826209990481923,1.0997211664373217,0.0021742939331427197,0.25605393542701843
0.916573027068067,12.475682688168757,1.0645711628637857,0.018311176099543146,0.25575251031774227
0.9121062214867308,11.386192518447752,1.08044174198352,0.008667267570865523,0.25598388185068066
