param,best_fit,median,q05,q95
"spc.KD[1,2]",0.8873998793115808,0.94187105187483,0.8623781536246019,0.9904329254543994
"spc.E[1,2]",12.472022605769594,12.512580034394047,11.379225495436874,13.849571670817138
"spc.B[1,2]",1.1174108284697035,1.0939056927084152,1.0392620751264556,1.131745035753244
