param,best_fit,median,q05,q95
"spc.KD[1,3]",0.8943807155431726,0.8629541867595126,0.8246202661626788,0.9229944878071683
"spc.E[1,3]",2368.8100099784715,265.9647584576507,204.80468339122075,299.416680033283
"spc.B[1,3]",0.5958286461030866,5.774093544034229,3.6101499527898646,12.804017831035054
