t_since_mm,treatment_id,y_wetmass_mg,wetmass_mg,pretreatment_24D,num_sample
16.0,1,1.0000000000000002,180.12141219288895,0.0,21
16.0,2,1.0190288772862868,183.5489204421401,0.03,21
16.0,3,0.88897376816891,160.12321052501792,0.3,21
26.0,1,1.0000000000000004,227.17786583395454,0.0,21
26.0,2,0.9714535861149317,220.69275245033197,0.03,21
26.0,3,1.107876176007444,251.68494527365374,0.3,21
16.0,1,1.0000000000000002,194.07943600693602,0.0,22
16.0,2,1.110691830101231,215.5624439635585,0.03,22
16.0,3,0.8108339983470758,157.3662050944494,0.3,22
26.0,1,1.0000000000000002,251.55441013744067,0.0,22
26.0,2,0.7909779331052078,198.97398739401257,0.03,22
26.0,3,0.8900166689827383,223.88761817844255,0.3,22
16.0,1,0.9999999999999998,175.92101177740295,0.0,23
16.0,2,0.8320252656413665,146.37072655599167,0.03,23
16.0,3,0.9052277231763644,159.24857695014086,0.3,23
26.0,1,1.0,234.25075450249284,0.0,23
26.0,2,1.0268310853989993,240.53595650132928,0.03,23
26.0,3,0.9940169045440751,232.849209877682,0.3,23
16.0,1,1.0,185.18314804301224,0.0,24
16.0,2,0.9717498239816702,179.95169151516865,0.03,24
16.0,3,0.7919019472883619,146.64689554025037,0.3,24
26.0,1,1.0000000000000002,229.3207029335923,0.0,24
26.0,2,0.9837750772369768,225.59999224053254,0.03,24
26.0,3,1.0893002879348725,249.79910773498946,0.3,24
16.0,1,1.0,186.63248852411633,0.0,25
16.0,2,0.9191532409963582,171.54385670215711,0.03,25
16.0,3,0.9180325073048143,171.33469138433148,0.3,25
26.0,1,1.0,231.8889124187016,0.0,25
26.0,2,1.1883606627348364,275.5676616427487,0.03,25
26.0,3,1.0712698422569034,248.41559862790737,0.3,25
16.0,1,1.0,169.13871459383026,0.0,26
16.0,2,1.0386760937605306,175.68033937799692,0.03,26
16.0,3,1.1277611242745604,190.74806692869203,0.3,26
26.0,1,1.0,232.2455869627253,0.0,26
26.0,2,0.8914219016941933,207.0288027903967,0.03,26
