t_since_mm,wetmass_mg,treatment_id,y_wetmass_mg,pretreatment_24D,num_sample
16.0,234.89792484040174,1,1.2971550789682877,0.0,1
26.0,168.74307606830294,1,0.6746671806089828,0.0,1
16.0,132.0649941028937,1,0.7292902990559793,0.0,1
26.0,244.2207643639902,1,0.9764414539470064,0.0,1
16.0,229.25400304517265,1,1.2659881717810257,0.0,1
26.0,108.90736859765504,1,0.43543254651575675,0.0,1
16.0,132.18761188667744,1,0.7299674198994903,0.0,1
26.0,244.36964502524614,1,0.9770367073838708,0.0,1
16.0,215.82995036424452,1,1.1918577675757316,0.0,1
26.0,345.0144687917302,1,1.379434015027693,0.0,1
16.0,184.4268764672317,1,1.0184434778224132,0.0,1
26.0,307.8413531742448,1,1.2308087695216248,0.0,1
16.0,165.28984005322158,1,0.9127647920796574,0.0,1
26.0,202.8764618545873,1,0.8111390032735748,0.0,1
16.0,163.36025913738496,1,0.9021092459016383,0.0,1
26.0,282.5419249626736,1,1.129656803466371,0.0,1
16.0,209.17311487962016,1,1.155097340830354,0.0,1
26.0,337.1792476842167,1,1.348107298357467,0.0,1
16.0,144.3854487767844,1,0.7973264060854234,0.0,1
26.0,259.4363346050496,1,1.0372762218976528,0.0,1
16.0,249.32303489240167,2,1.3768135296818969,0.03,1
26.0,156.3608724485667,2,0.6251607558092337,0.03,1
16.0,162.27338276529056,2,0.8961072890634467,0.03,1
26.0,204.10716219123543,2,0.816059579250066,0.03,1
16.0,160.20703834359495,2,0.8846965064295796,0.03,1
26.0,278.72800268416194,2,1.1144080107416034,0.03,1
16.0,231.13553748222742,2,1.2763783953342462,0.03,1
26.0,105.4772128972187,2,0.42171812617102816,0.03,1
16.0,136.47235948300292,2,0.7536286851509694,0.03,1
26.0,249.6836576561274,2,0.9982831490331032,0.03,1
16.0,227.37681681235333,2,1.2556219599137843,0.03,1
26.0,173.58480698976425,2,0.694025349407135,0.03,1
16.0,244.65524864646886,2,1.3510370455321798,0.03,1
26.0,161.07857268538046,2,0.6440230261428688,0.03,1
16.0,230.0784723216793,2,1.2705410621916182,0.03,1
26.0,104.96829479290126,2,0.41968337398681566,0.03,1
16.0,191.908890387122,2,1.0597607111001925,0.03,1
26.0,191.58101719951648,2,0.7659776492392512,0.03,1
16.0,125.13033833166071,2,0.6909956910441657,0.03,1
26.0,235.56745121304894,2,0.941843848388903,0.03,1
16.0,185.31556316451216,3,1.0233509901547257,0.3,1
26.0,235.33476327188401,3,0.940913517373935,0.3,1
16.0,161.79376500951483,3,0.8934587403021472,0.3,1
26.0,275.99645350549616,3,1.103486753253567,0.3,1
16.0,118.84401431763192,3,0.6562813055153105,0.3,1
26.0,224.2228585036863,3,0.8964859910076328,0.3,1
16.0,112.00633124091983,3,0.618522200843105,0.3,1
26.0,215.73828106802824,3,0.862563023200308,0.3,1
16.0,143.78956818098007,3,0.7940358297985899,0.3,1
26.0,254.55169143170176,3,1.0177464816865074,0.3,1
16.0,159.41497785210902,3,0.8803225840542366,0.3,1
26.0,273.18076464143934,3,1.0922290891665596,0.3,1
16.0,118.64160204797808,3,0.6551635429645968,0.3,1
26.0,205.53537090611565,3,0.821769831601987,0.3,1
16.0,214.07557760183101,3,1.1821697571741305,0.3,1
26.0,164.78901968370658,3,0.6588581048523885,0.3,1
16.0,119.2335197929985,3,0.658432235567166,0.3,1
26.0,224.70006611166696,3,0.8983939585458751,0.3,1
16.0,186.4642727097107,3,1.029694402604308,0.3,1
26.0,178.589856762922,3,0.7140364982965695,0.3,1
16.0,125.20519949553407,1,0.7208827817292266,0.0,2
26.0,231.2925907958215,1,1.050191907735381,0.0,2
16.0,176.0777145161482,1,1.0137869126230101,0.0,2
26.0,292.7397405175534,1,1.3291947896224778,0.0,2
16.0,248.40223282594908,1,1.4302033246926646,0.0,2
26.0,124.54388660361442,1,0.5654957706124312,0.0,2
16.0,160.73702956086717,1,0.925461222565792,0.0,2
26.0,274.46916778766047,1,1.2462366301561307,0.0,2
16.0,243.54689104113956,1,1.4022481574457608,0.0,2
26.0,118.84670272354803,1,0.5396275126317511,0.0,2
16.0,137.04547851759975,1,0.7890544975386915,0.0,2
26.0,208.30411715826816,1,0.9458119580695535,0.0,2
16.0,141.74236890218094,1,0.8160973633266648,0.0,2
26.0,251.56301143814645,1,1.1422304449479896,0.0,2
16.0,189.73126071621297,1,1.092398714727301,0.0,2
26.0,248.01005721751258,1,1.1260981349668289,0.0,2
16.0,145.80982144317687,1,0.8395161711247335,0.0,2
26.0,256.49516946924047,1,1.164625076933843,0.0,2
16.0,168.53360263733143,1,0.9703508542261547,0.0,2
26.0,196.11960716727404,1,0.8904877743236119,0.0,2
16.0,207.12746208020636,2,1.1925592678139532,0.03,2
26.0,329.24975589678667,2,1.4949697613612516,0.03,2
16.0,201.26722456822776,2,1.1588183022929504,0.03,2
26.0,322.40268413788914,2,1.4638803981951594,0.03,2
16.0,162.00480921665957,2,0.932760604129574,0.03,2
26.0,198.69530202215813,2,0.9021828047787068,0.03,2
16.0,234.66913134189028,2,1.3511334742432735,0.03,2
26.0,164.38924924120792,2,0.7464150004883341,0.03,2
16.0,179.43574412927802,2,1.0331211394633937,0.03,2
26.0,296.7197385908043,2,1.3472661068010738,0.03,2
16.0,202.90923356577952,2,1.1682723506755157,0.03,2
26.0,324.32656917631937,2,1.4726158639176916,0.03,2
