t_since_mm,treatment_id,y_wetmass_mg,wetmass_mg,pretreatment_24D,num_sample
16.0,1,0.9999999999999998,191.0170916927298,0.0,17
16.0,2,0.891698012157003,170.32956095041908,0.03,17
16.0,3,0.7253775104772725,138.55950243068122,0.3,17
26.0,1,1.0,215.83510420886984,0.0,17
26.0,2,1.0416990800311356,224.83522949280396,0.03,17
26.0,3,1.1113703087197906,239.8727263971798,0.3,17
16.0,1,0.9999999999999998,167.2515069031385,0.0,18
16.0,2,1.0797259164077482,180.585786561568,0.03,18
16.0,3,0.9049123941826466,151.3479615423745,0.3,18
26.0,1,0.9999999999999998,250.1782408103782,0.0,18
26.0,2,0.9876001725033063,247.0760737809033,0.03,18
26.0,3,0.9757018201305578,244.0993649157471,0.3,18
16.0,1,1.0,188.91729099530812,0.0,19
16.0,2,0.9772140939425498,184.612639350061,0.03,19
16.0,3,1.0812734845182403,204.2712575202432,0.3,19
26.0,1,0.9999999999999997,246.1572918331088,0.0,19
26.0,2,0.9773368558897296,240.57859365450122,0.03,19
26.0,3,0.7928835649925542,195.1740710975478,0.3,19
16.0,1,1.0000000000000002,214.96318862602274,0.0,20
16.0,2,0.8764324652152513,188.40071733803615,0.03,20
16.0,3,1.0385543319188224,223.25095075063888,0.3,20
26.0,1,1.0,192.54308351418894,0.0,20
26.0,2,1.1688741691843276,225.05863677483617,0.03,20
26.0,3,1.0453682315961907,201.27842271930538,0.3,20
16.0,1,1.0000000000000002,181.39260710473204,0.0,21
16.0,2,1.006165868148504,182.5110500032532,0.03,21
16.0,3,0.8714897590460348,158.081799458435,0.3,21
26.0,1,1.0,255.45040215078734,0.0,21
26.0,2,0.9778134627168049,249.78284227946165,0.03,21
26.0,3,0.884018143724588,225.82279032303853,0.3,21
16.0,1,1.0,176.8449311469255,0.0,22
16.0,2,0.9534678328366655,168.61595324880835,0.03,22
16.0,3,0.8562760222977328,151.4280742060058,0.3,22
26.0,1,1.0,268.04449269159255,0.0,22
26.0,2,0.8176268687143706,219.16037923555882,0.03,22
26.0,3,0.9577601668056456,256.72233803163437,0.3,22
16.0,1,1.0000000000000002,179.9956102675507,0.0,23
16.0,2,1.0361125559712014,186.4957118179082,0.03,23
16.0,3,0.7974675213441662,143.54065317289422,0.3,23
26.0,1,1.0,251.15699733547822,0.0,23
26.0,2,0.8942333750700451,224.59296939976298,0.03,23
26.0,3,1.0116330858129412,254.07872823800258,0.3,23
16.0,1,0.9999999999999998,193.0621267124909,0.0,24
16.0,2,0.8377323416661675,161.73438749790537,0.03,24
16.0,3,0.8892455278917136,171.67963278434587,0.3,24
26.0,1,1.0,226.99420179428938,0.0,24
26.0,2,1.1489162258305796,260.79732161092,0.03,24
26.0,3,1.0652430997608562,241.80400714709012,0.3,24
16.0,1,1.0000000000000002,193.12222092719554,0.0,25
16.0,2,1.0035603832839486,193.80981005434373,0.03,25
16.0,3,0.9382746317867046,181.20168073029498,0.3,25
26.0,1,1.0,234.0884326094095,0.0,25
26.0,2,1.0952737926755276,256.39092540557755,0.03,25
26.0,3,1.0093919245062808,236.28697349627063,0.3,25
16.0,1,1.0000000000000002,173.00363249884055,0.0,26
16.0,2,1.082222634044214,187.22844686211246,0.03,26
16.0,3,0.9438345743257421,163.2868098363503,0.3,26
26.0,1,1.0000000000000002,243.03165648179987,0.0,26
26.0,2,0.910884526566855,221.3737753551828,0.03,26
26.0,3,0.9887592185111893,240.29979073642426,0.3,26
16.0,1,0.9999999999999997,194.4465770137283,0.0,27
16.0,2,0.935783656721741,181.95992887493225,0.03,27
16.0,3,0.8675901391242851,168.69993280358156,0.3,27
26.0,1,1.0,240.2345437624606,0.0,27
26.0,2,0.9050095582863511,217.41455833558751,0.03,27
26.0,3,0.9027928789044193,216.88203537560148,0.3,27
16.0,1,1.0000000000000002,172.22381434318766,0.0,28
16.0,2,1.2404276950854274,213.6311890645408,0.03,28
16.0,3,1.1395417400126953,196.2562250682594,0.3,28
26.0,1,1.0000000000000002,242.22805130622615,0.0,28
26.0,2,0.9716109770160395,235.35143359033378,0.03,28
26.0,3,0.8773901109081066,212.5284968006243,0.3,28
16.0,1,1.0,189.79906270462368,0.0,29
16.0,2,1.0113825888134294,191.9594673925647,0.03,29
16.0,3,1.0490711685280147,199.1127244970615,0.3,29
26.0,1,1.0000000000000002,228.43304819609133,0.0,29
26.0,2,0.9647275607372527,220.37565737799054,0.03,29
26.0,3,0.9527204238008673,217.6328304875041,0.3,29
16.0,1,1.0,221.72477498071848,0.0,30
16.0,2,0.9954184620762085,220.70893451550018,0.03,30
16.0,3,0.9121370360989657,202.24337908062267,0.3,30
26.0,1,1.0,195.54460701838852,0.0,30
26.0,2,1.030985287893729,201.60361296291939,0.03,30
26.0,3,1.1081553925439303,216.69381075031083,0.3,30
16.0,1,1.0,195.75822177642564,0.0,31
16.0,2,1.0100462310048317,197.72485409348664,0.03,31
16.0,3,0.8870663468676401,173.65053066051922,0.3,31
26.0,1,1.0,195.94785559812496,0.0,31
26.0,2,1.064761423470322,208.63771765261663,0.03,31
26.0,3,1.35570255112937,265.64700772270743,0.3,31
16.0,1,0.9999999999999998,162.1925857926214,0.0,32
16.0,2,1.2070110638670244,195.76824552889562,0.03,32
16.0,3,1.0460778545593805,169.66607217138366,0.3,32
26.0,1,1.0,256.86042561141625,0.0,32
26.0,2,0.9290004480464296,238.62345047840228,0.03,32
26.0,3,0.9091486088241579,233.52429860660018,0.3,32
16.0,1,1.0,187.73468245766986,0.0,33
16.0,2,0.963553950325484,180.89249489518812,0.03,33
16.0,3,0.9273243985893066,174.09095150441317,0.3,33
26.0,1,1.0000000000000002,232.72681531001882,0.0,33
26.0,2,0.9176505818554608,213.5618974826071,0.03,33
26.0,3,1.0199295145982277,237.36494777313882,0.3,33
16.0,1,1.0,150.38478551501424,0.0,34
16.0,2,1.1958256385495178,179.83398216662422,0.03,34
16.0,3,1.3339260995718618,200.602190376994,0.3,34
26.0,1,0.9999999999999997,229.10647459807097,0.0,34
26.0,2,1.0472874935873517,239.94034554644796,0.03,34
26.0,3,1.1077879333484337,253.8013880117425,0.3,34
16.0,1,1.0,191.17818574619847,0.0,35
16.0,2,0.8787867563466211,168.0048577361336,0.03,35
16.0,3,0.9069000233032559,173.37950110830155,0.3,35
26.0,1,1.0,247.3972140439384,0.0,35
