param,best_fit,median,q05,q95
"spc.KD[1,1]",0.2759907233750479,0.5691980877921896,0.1303170555858675,0.9829348454256851
"spc.E[1,1]",266.0287611702057,271.8870713822423,245.0820747748914,300.67338322371
"spc.B[1,1]",0.9960075446414682,0.9987057382027978,0.9215373979661375,1.088783916172029
