param,best_fit,median,q05,q95
pth.gamma,0.09233451974929932,0.11607722967961517,0.0158697931205713,0.27122570734895785
pth.eta,88.38611668758978,101.06397260585759,85.73919242204663,116.4927372665533
pth.sigma1,0.0016551262859074317,0.004824576263413277,0.0010129870478102117,0.01362336530340178
spc.Chi,0.6790482002407882,0.598611196406108,0.12466322854630679,1.627589977083099
spc.E_P[2],14957.434218453407,17682.25058427537,14894.532851849612,19968.098828151506
spc.B_P[2],3.281634390922118,2.7003110552402503,2.0560209072924316,3.847392674997631
