C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
30.0,Inf,Inf,NaN,Inf,Inf,34
0.0,14.0,19.2,5.2,345.43847586563544,183.10674004836508,35
0.03,16.4,21.7,5.3,342.07128480975337,175.10584870846998,35
0.3,15.9,21.4,5.5,343.4327993176779,169.9659912038875,35
3.0,16.3,21.5,5.2,342.39830570944065,179.01980836856907,35
30.0,Inf,Inf,NaN,Inf,Inf,35
0.0,12.8,17.8,5.0,346.9577319967374,186.58189879129245,36
0.03,15.1,20.2,5.1,343.88487065319305,184.45177570740998,36
0.3,15.0,20.1,5.1,343.8015691144743,182.2157950455266,36
3.0,16.2,21.2,5.0,342.22578816981456,186.72152998913126,36
30.0,Inf,Inf,NaN,Inf,Inf,36
0.0,15.1,20.4,5.3,343.9996030130249,180.45801512122065,37
0.03,13.0,18.6,5.6,346.84175373782784,169.89254794700489,37
0.3,16.7,22.0,5.3,341.5742892739014,175.88911498550465,37
3.0,13.1,18.6,5.5,346.71897925509643,174.8036193831261,37
30.0,Inf,Inf,NaN,Inf,Inf,37
0.0,17.6,22.7,5.1,340.14486441364863,177.85180996440647,38
0.03,15.4,20.9,5.5,343.9897914503614,173.8731477335117,38
0.3,14.8,20.2,5.4,344.46266449985075,172.1397611729829,38
3.0,16.3,21.7,5.4,342.0518084190427,171.91956963423405,38
30.0,Inf,Inf,NaN,Inf,Inf,38
0.0,15.6,20.7,5.1,342.8915302742178,181.68272549308557,39
