replicate,C_W_1,treatment_bd,treatment_id,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
1,0.0,uninfected,1,26.0,32.0,6.0,331.323464181789,150.21155825287903,1
2,0.0,uninfected,1,13.0,18.0,5.0,346.9446916951571,190.09103602694154,1
3,0.0,uninfected,1,18.0,24.0,6.0,341.2156412602479,156.55876487152744,1
4,0.0,uninfected,1,24.0,29.0,5.0,330.5372873801235,172.64340222448556,1
5,0.0,uninfected,1,21.0,27.0,6.0,337.58831336066265,154.52746301291867,1
6,0.0,uninfected,1,17.0,22.0,5.0,339.62624538329464,169.05735648408356,1
7,0.0,uninfected,1,18.0,24.0,6.0,341.18596411675304,155.02002121453162,1
8,0.0,uninfected,1,23.0,29.0,6.0,334.76797894379325,148.5347060772777,1
9,0.0,uninfected,1,18.0,24.0,6.0,341.17738741534953,155.12891712494292,1
10,0.0,uninfected,1,24.0,30.0,6.0,333.57327979498746,148.71535038145348,1
1,0.0,uninfected,2,15.0,20.0,5.0,342.9734675739294,172.86912902066885,1
2,0.0,uninfected,2,18.0,24.0,6.0,341.3282174313932,161.49407987335954,1
3,0.0,uninfected,2,14.0,20.0,6.0,345.9049749805079,162.023364353147,1
4,0.0,uninfected,2,12.0,17.0,5.0,347.6632602376745,176.23944665740922,1
5,0.0,uninfected,2,18.0,23.0,5.0,338.02705599080855,167.99431330177836,1
6,0.0,uninfected,2,13.0,18.0,5.0,346.37677535757575,178.95875481145552,1
7,0.0,uninfected,2,14.0,19.0,5.0,345.96413515995505,205.0420675242621,1
8,0.0,uninfected,2,7.0,12.0,5.0,355.00315146277137,197.95581337270346,1
9,0.0,uninfected,2,14.0,19.0,5.0,345.8956973985819,199.14174619358673,1
10,0.0,uninfected,2,22.0,28.0,6.0,336.9302173459787,166.922544947227,1
1,0.0,uninfected,3,17.0,22.0,5.0,242.83587021451885,152.9479501911886,1
2,0.0,uninfected,3,22.0,27.0,5.0,224.46401606168422,138.85033112276466,1
3,0.0,uninfected,3,15.0,20.0,5.0,251.54899179208073,158.32208374633163,1
4,0.0,uninfected,3,15.0,19.0,4.0,252.13705219816728,163.00794910528538,1
5,0.0,uninfected,3,24.0,29.0,5.0,218.16988171788793,124.69069903260484,1
6,0.0,uninfected,3,18.0,23.0,5.0,238.84507302067627,119.87511012069645,1
7,0.0,uninfected,3,16.0,21.0,5.0,247.1768030680267,122.07204972900377,1
8,0.0,uninfected,3,17.0,22.0,5.0,242.49413394108575,124.73031845332505,1
9,0.0,uninfected,3,13.0,18.0,5.0,260.65354725386766,147.0113972444557,1
10,0.0,uninfected,3,18.0,23.0,5.0,237.8199346739593,137.8426093221577,1
1,0.03,uninfected,4,27.0,33.0,6.0,330.98858454265553,159.59338136748192,1
2,0.03,uninfected,4,19.0,24.0,5.0,338.57717352789734,184.3416851340125,1
3,0.03,uninfected,4,11.0,16.0,5.0,349.4136257904322,215.07143215749727,1
4,0.03,uninfected,4,14.0,19.0,5.0,345.98229934989047,206.4780764373448,1
5,0.03,uninfected,4,14.0,19.0,5.0,345.9195750928874,200.49958623536165,1
6,0.03,uninfected,4,14.0,20.0,6.0,345.8774033833005,163.90893176671705,1
7,0.03,uninfected,4,10.0,15.0,5.0,351.05549957826287,196.8459734701535,1
8,0.03,uninfected,4,10.0,15.0,5.0,350.8921012003481,183.0483765589503,1
9,0.03,uninfected,4,12.0,17.0,5.0,347.49540800327077,173.84201360393467,1
10,0.03,uninfected,4,18.0,23.0,5.0,339.92017937074684,184.55249859589367,1
1,0.03,uninfected,5,18.0,23.0,5.0,338.7388329625234,173.40560351660523,1
2,0.03,uninfected,5,25.0,30.0,5.0,330.94421298877336,183.60899600850357,1
3,0.03,uninfected,5,8.0,13.0,5.0,353.5488777360185,202.21154682136577,1
4,0.03,uninfected,5,14.0,19.0,5.0,345.9415169219094,201.86285793778535,1
5,0.03,uninfected,5,23.0,28.0,5.0,331.80486784900165,172.4848499956524,1
6,0.03,uninfected,5,13.0,18.0,5.0,347.09220149238814,195.2855477466087,1
7,0.03,uninfected,5,14.0,19.0,5.0,344.28641239151784,171.38393447316932,1
8,0.03,uninfected,5,15.0,20.0,5.0,344.64488598585984,199.82518339852564,1
9,0.03,uninfected,5,16.0,21.0,5.0,342.93430170292504,189.8807502410899,1
10,0.03,uninfected,5,21.0,26.0,5.0,335.056117951458,176.52982784722613,1
1,0.03,uninfected,6,23.0,28.0,5.0,220.9901545620578,131.59512081529132,1
2,0.03,uninfected,6,18.0,23.0,5.0,237.84449153413195,137.28949104409668,1
3,0.03,uninfected,6,17.0,22.0,5.0,242.57216654713883,128.2631130379074,1
4,0.03,uninfected,6,18.0,23.0,5.0,238.2602643889607,124.90377631004993,1
5,0.03,uninfected,6,24.0,29.0,5.0,218.51704577430345,122.18773060475976,1
6,0.03,uninfected,6,12.0,17.0,5.0,266.8738521698308,147.33579165528099,1
7,0.03,uninfected,6,15.0,20.0,5.0,252.33044113972508,122.9147076386345,1
8,0.03,uninfected,6,17.0,22.0,5.0,242.82945758798618,124.08827502675273,1
9,0.03,uninfected,6,13.0,18.0,5.0,260.71733233410794,149.5719174919091,1
10,0.03,uninfected,6,24.0,29.0,5.0,218.4533643741913,124.82948291061587,1
1,0.3,uninfected,7,13.0,18.0,5.0,346.78306841064006,186.2293988950907,1
2,0.3,uninfected,7,15.0,21.0,6.0,344.7784417341756,157.62711016038133,1
3,0.3,uninfected,7,13.0,18.0,5.0,346.6534636002553,183.61856455007714,1
4,0.3,uninfected,7,21.0,27.0,6.0,337.8549589837341,160.64343328352493,1
5,0.3,uninfected,7,14.0,19.0,5.0,344.30894220028875,171.42511335794487,1
6,0.3,uninfected,7,23.0,28.0,5.0,333.7086139871516,186.16798632838285,1
7,0.3,uninfected,7,19.0,24.0,5.0,337.1090405071073,171.61201678822232,1
8,0.3,uninfected,7,21.0,27.0,6.0,337.9974569875688,165.44784361992484,1
9,0.3,uninfected,7,15.0,21.0,6.0,344.75483217374574,163.29673707155797,1
10,0.3,uninfected,7,14.0,19.0,5.0,345.69937230834245,192.54064789035033,1
1,0.3,uninfected,8,15.0,20.0,5.0,343.3836781829389,177.35465600158588,1
2,0.3,uninfected,8,13.0,18.0,5.0,347.20117862025046,205.52667745460792,1
3,0.3,uninfected,8,16.0,21.0,5.0,342.6386555062817,185.29009548200344,1
4,0.3,uninfected,8,10.0,15.0,5.0,350.9499389356376,204.36796016647153,1
5,0.3,uninfected,8,14.0,20.0,6.0,345.9712309634194,153.99621265021057,1
6,0.3,uninfected,8,24.0,29.0,5.0,332.008487181528,182.45654169864815,1
7,0.3,uninfected,8,22.0,28.0,6.0,336.28109856666435,152.52934372803117,1
8,0.3,uninfected,8,18.0,23.0,5.0,339.85509998158216,183.96815675622406,1
9,0.3,uninfected,8,15.0,20.0,5.0,343.2250184126865,175.56954411190367,1
10,0.3,uninfected,8,12.0,17.0,5.0,348.0796409749364,184.1062728461314,1
1,0.3,uninfected,9,14.0,19.0,5.0,255.46029905665856,154.8723697351898,1
2,0.3,uninfected,9,16.0,21.0,5.0,246.1532211615147,150.01560125007873,1
3,0.3,uninfected,9,14.0,19.0,5.0,255.1522201524716,148.11185045172698,1
4,0.3,uninfected,9,15.0,20.0,5.0,252.08261053716248,121.3308856552978,1
5,0.3,uninfected,9,21.0,26.0,5.0,227.47327335457908,119.4175495589916,1
6,0.3,uninfected,9,20.0,25.0,5.0,230.58103196369055,137.1443474891798,1
7,0.3,uninfected,9,14.0,19.0,5.0,255.84837246394022,142.2174116498748,1
8,0.3,uninfected,9,19.0,24.0,5.0,234.62635381603016,125.28845913562331,1
9,0.3,uninfected,9,19.0,24.0,5.0,234.42124422474512,128.37220103569788,1
10,0.3,uninfected,9,17.0,22.0,5.0,242.7442009067674,120.50131803907811,1
1,3.0,uninfected,10,12.0,17.0,5.0,348.41111774178887,207.5690917123265,1
2,3.0,uninfected,10,15.0,20.0,5.0,344.4037230166429,192.81316189304496,1
3,3.0,uninfected,10,21.0,26.0,5.0,334.55812172305394,172.99884947811827,1
4,3.0,uninfected,10,13.0,18.0,5.0,345.74239565222774,170.707634786197,1
5,3.0,uninfected,10,14.0,19.0,5.0,345.92445353429025,201.78693167063693,1
6,3.0,uninfected,10,13.0,18.0,5.0,346.5845824279166,182.34274608103775,1
7,3.0,uninfected,10,11.0,16.0,5.0,349.24506192131463,178.14492976064247,1
8,3.0,uninfected,10,12.0,18.0,6.0,348.2962648555058,158.02482589732966,1
9,3.0,uninfected,10,16.0,22.0,6.0,343.61778760065914,158.7760219529071,1
10,3.0,uninfected,10,12.0,17.0,5.0,348.25433089343704,188.86140729183737,1
1,3.0,uninfected,11,14.0,20.0,6.0,345.94010617147336,160.08198289752676,1
2,3.0,uninfected,11,17.0,22.0,5.0,340.9626695983783,181.3387705874362,1
3,3.0,uninfected,11,9.0,14.0,5.0,352.4225934363089,189.1486728253079,1
4,3.0,uninfected,11,16.0,21.0,5.0,343.1137497988967,192.9391451658377,1
5,3.0,uninfected,11,12.0,17.0,5.0,348.28029865807514,189.85311654256907,1
6,3.0,uninfected,11,18.0,24.0,6.0,341.2955644583511,159.629861308862,1
7,3.0,uninfected,11,21.0,27.0,6.0,337.90775452534456,162.30199698470892,1
8,3.0,uninfected,11,14.0,20.0,6.0,345.96636935822266,157.94161638721476,1
9,3.0,uninfected,11,17.0,23.0,6.0,342.3868442316701,155.16677092448364,1
10,3.0,uninfected,11,17.0,22.0,5.0,340.8322136530516,180.03945016983698,1
1,3.0,uninfected,12,20.0,25.0,5.0,230.5214128243168,127.59182562273529,1
2,3.0,uninfected,12,9.0,14.0,5.0,287.79908062100316,151.27318426221976,1
3,3.0,uninfected,12,22.0,27.0,5.0,224.21163868725648,127.14629925371761,1
4,3.0,uninfected,12,17.0,22.0,5.0,241.84550128790582,133.8237703979908,1
5,3.0,uninfected,12,14.0,19.0,5.0,256.4803970483747,132.5839808333342,1
6,3.0,uninfected,12,13.0,18.0,5.0,261.7590461340333,135.77617028574565,1
7,3.0,uninfected,12,17.0,22.0,5.0,241.75908122409584,140.81682618234368,1
8,3.0,uninfected,12,21.0,26.0,5.0,227.5355242274248,117.91977467353735,1
9,3.0,uninfected,12,19.0,24.0,5.0,234.06982509156404,142.6806865388866,1
10,3.0,uninfected,12,14.0,19.0,5.0,256.41859786222864,136.3802569779367,1
1,30.0,uninfected,13,73.0,77.0,4.0,168.2161724478573,110.79307510339949,1
2,30.0,uninfected,13,34.0,39.0,5.0,197.48876257517273,126.95835894388281,1
3,30.0,uninfected,13,Inf,Inf,NaN,Inf,Inf,1
4,30.0,uninfected,13,47.0,51.0,4.0,183.79500866727267,123.65679830137509,1
5,30.0,uninfected,13,62.0,67.0,5.0,171.749258165326,105.79550107149275,1
6,30.0,uninfected,13,12.0,17.0,5.0,259.2186828908943,157.60462461255588,1
7,30.0,uninfected,13,51.0,56.0,5.0,180.30261455720822,93.05012862439962,1
8,30.0,uninfected,13,38.0,43.0,5.0,191.49355728255836,118.52943665239687,1
9,30.0,uninfected,13,56.0,61.0,5.0,175.86064713312746,102.71385535113603,1
10,30.0,uninfected,13,Inf,Inf,NaN,Inf,Inf,1
1,30.0,uninfected,14,50.0,55.0,5.0,179.5135255576597,113.29726805529698,1
2,30.0,uninfected,14,Inf,Inf,NaN,Inf,Inf,1
3,30.0,uninfected,14,34.0,39.0,5.0,197.47019920661734,118.32222363303617,1
4,30.0,uninfected,14,8.0,13.0,5.0,284.80906937405155,164.6859118206097,1
5,30.0,uninfected,14,32.0,36.0,4.0,202.99933298117674,132.41752058290692,1
6,30.0,uninfected,14,53.0,58.0,5.0,178.8536108507669,90.48223107091722,1
7,30.0,uninfected,14,32.0,36.0,4.0,202.6432350796499,136.48174644152684,1
8,30.0,uninfected,14,Inf,Inf,NaN,Inf,Inf,1
9,30.0,uninfected,14,Inf,Inf,NaN,Inf,Inf,1
10,30.0,uninfected,14,60.0,65.0,5.0,173.97347333904938,93.06019493363704,1
1,30.0,uninfected,15,31.0,36.0,5.0,194.4865258204579,114.87777463768148,1
2,30.0,uninfected,15,17.0,21.0,4.0,231.48008623725335,155.2769078413505,1
3,30.0,uninfected,15,Inf,Inf,NaN,Inf,Inf,1
4,30.0,uninfected,15,36.0,41.0,5.0,187.88645106217453,98.58709026823902,1
5,30.0,uninfected,15,13.0,18.0,5.0,246.85223059065345,132.54679069572032,1
6,30.0,uninfected,15,75.0,80.0,5.0,159.65664534080253,87.72393722843738,1
7,30.0,uninfected,15,41.0,46.0,5.0,180.0657246965842,108.04902186186678,1
8,30.0,uninfected,15,56.0,61.0,5.0,168.36967061201875,101.91369717265682,1
9,30.0,uninfected,15,56.0,61.0,5.0,168.64836051030795,92.00814313573473,1
10,30.0,uninfected,15,53.0,58.0,5.0,169.84611670804077,105.51520114668962,1
1,100.0,uninfected,16,Inf,Inf,NaN,Inf,Inf,1
2,100.0,uninfected,16,Inf,Inf,NaN,Inf,Inf,1
3,100.0,uninfected,16,Inf,Inf,NaN,Inf,Inf,1
4,100.0,uninfected,16,Inf,Inf,NaN,Inf,Inf,1
5,100.0,uninfected,16,Inf,Inf,NaN,Inf,Inf,1
6,100.0,uninfected,16,Inf,Inf,NaN,Inf,Inf,1
7,100.0,uninfected,16,Inf,Inf,NaN,Inf,Inf,1
8,100.0,uninfected,16,Inf,Inf,NaN,Inf,Inf,1
9,100.0,uninfected,16,Inf,Inf,NaN,Inf,Inf,1
10,100.0,uninfected,16,Inf,Inf,NaN,Inf,Inf,1
1,100.0,uninfected,17,Inf,Inf,NaN,Inf,Inf,1
2,100.0,uninfected,17,Inf,Inf,NaN,Inf,Inf,1
3,100.0,uninfected,17,Inf,Inf,NaN,Inf,Inf,1
4,100.0,uninfected,17,Inf,Inf,NaN,Inf,Inf,1
5,100.0,uninfected,17,Inf,Inf,NaN,Inf,Inf,1
6,100.0,uninfected,17,Inf,Inf,NaN,Inf,Inf,1
7,100.0,uninfected,17,Inf,Inf,NaN,Inf,Inf,1
8,100.0,uninfected,17,Inf,Inf,NaN,Inf,Inf,1
9,100.0,uninfected,17,Inf,Inf,NaN,Inf,Inf,1
10,100.0,uninfected,17,Inf,Inf,NaN,Inf,Inf,1
1,100.0,uninfected,18,Inf,Inf,NaN,Inf,Inf,1
2,100.0,uninfected,18,Inf,Inf,NaN,Inf,Inf,1
3,100.0,uninfected,18,Inf,Inf,NaN,Inf,Inf,1
4,100.0,uninfected,18,Inf,Inf,NaN,Inf,Inf,1
5,100.0,uninfected,18,Inf,Inf,NaN,Inf,Inf,1
6,100.0,uninfected,18,Inf,Inf,NaN,Inf,Inf,1
7,100.0,uninfected,18,Inf,Inf,NaN,Inf,Inf,1
8,100.0,uninfected,18,Inf,Inf,NaN,Inf,Inf,1
9,100.0,uninfected,18,Inf,Inf,NaN,Inf,Inf,1
10,100.0,uninfected,18,Inf,Inf,NaN,Inf,Inf,1
1,0.0,uninfected,1,13.0,18.0,5.0,346.2591820901233,177.27021176638198,2
2,0.0,uninfected,1,18.0,23.0,5.0,339.239371243911,177.7172573985893,2
3,0.0,uninfected,1,18.0,23.0,5.0,338.83650994456906,174.1883299182304,2
4,0.0,uninfected,1,19.0,24.0,5.0,338.4526032444643,183.11309910910782,2
5,0.0,uninfected,1,16.0,22.0,6.0,343.61862212181063,161.5521234989634,2
6,0.0,uninfected,1,13.0,18.0,5.0,345.9969433645644,173.75670579258068,2
7,0.0,uninfected,1,32.0,38.0,6.0,322.96069149343356,140.57047987129198,2
8,0.0,uninfected,1,18.0,23.0,5.0,339.61299449486785,181.30011108752677,2
9,0.0,uninfected,1,18.0,24.0,6.0,341.17191276761633,154.56415073137302,2
10,0.0,uninfected,1,18.0,23.0,5.0,339.9362898553614,184.78859257460897,2
1,0.0,uninfected,2,15.0,20.0,5.0,344.7103362711705,202.39667722599594,2
2,0.0,uninfected,2,24.0,30.0,6.0,333.13939563495273,144.0690618732125,2
3,0.0,uninfected,2,16.0,21.0,5.0,342.98415848364704,190.54758599695182,2
4,0.0,uninfected,2,15.0,21.0,6.0,344.77174156641377,155.4292634695926,2
5,0.0,uninfected,2,17.0,22.0,5.0,340.79766489845645,179.60436955790922,2
6,0.0,uninfected,2,10.0,15.0,5.0,350.70712785732894,212.1044906783782,2
7,0.0,uninfected,2,13.0,18.0,5.0,346.5308651140901,181.45797146747964,2
8,0.0,uninfected,2,21.0,27.0,6.0,337.6980666975642,156.71514346922535,2
9,0.0,uninfected,2,15.0,20.0,5.0,343.87640056354655,183.56748382968888,2
10,0.0,uninfected,2,21.0,26.0,5.0,336.7491842840277,191.8718808989702,2
1,0.0,uninfected,3,23.0,29.0,6.0,221.94668071685106,103.53278097351722,2
2,0.0,uninfected,3,26.0,32.0,6.0,214.45171659595658,101.28242423138988,2
3,0.0,uninfected,3,23.0,28.0,5.0,221.33754196150727,110.17259468857904,2
4,0.0,uninfected,3,15.0,20.0,5.0,250.66395664815317,143.31979593931985,2
5,0.0,uninfected,3,20.0,25.0,5.0,230.608542932648,133.14368613794628,2
6,0.0,uninfected,3,18.0,23.0,5.0,238.90128893727967,118.82196469385683,2
7,0.0,uninfected,3,18.0,23.0,5.0,238.87068346860875,150.55278651411754,2
8,0.0,uninfected,3,19.0,24.0,5.0,234.19557214613596,127.09975681694762,2
9,0.0,uninfected,3,14.0,19.0,5.0,255.34176295480546,151.05571170969074,2
10,0.0,uninfected,3,24.0,30.0,6.0,219.47705623021784,103.02874135865302,2
1,0.03,uninfected,4,16.0,22.0,6.0,343.5742602253838,154.52393912637302,2
2,0.03,uninfected,4,10.0,15.0,5.0,350.6759214171847,213.0894206407524,2
3,0.03,uninfected,4,14.0,19.0,5.0,345.0055371628174,179.97319675787455,2
4,0.03,uninfected,4,15.0,20.0,5.0,343.2088636294035,175.3362398672759,2
5,0.03,uninfected,4,14.0,19.0,5.0,343.8355253882136,166.8374753428355,2
6,0.03,uninfected,4,14.0,20.0,6.0,345.8728318466119,163.62168777779195,2
7,0.03,uninfected,4,13.0,18.0,5.0,345.79473655106034,171.3169223128619,2
8,0.03,uninfected,4,16.0,21.0,5.0,343.3312180714027,197.68271298306027,2
9,0.03,uninfected,4,19.0,24.0,5.0,336.84020015411187,169.63822009294276,2
10,0.03,uninfected,4,13.0,19.0,6.0,347.09370048448903,159.41593931786812,2
1,0.03,uninfected,5,15.0,21.0,6.0,344.78207018768467,161.16903209141697,2
2,0.03,uninfected,5,16.0,21.0,5.0,343.33984570384234,198.28649624586816,2
3,0.03,uninfected,5,15.0,20.0,5.0,344.58776371394623,197.49126605167456,2
4,0.03,uninfected,5,13.0,18.0,5.0,347.18987894360026,201.42338639131953,2
5,0.03,uninfected,5,17.0,23.0,6.0,342.2310164544083,149.99288677345396,2
6,0.03,uninfected,5,12.0,17.0,5.0,346.9922501897916,167.50562447698806,2
7,0.03,uninfected,5,12.0,17.0,5.0,347.93808714029757,181.2157093221852,2
8,0.03,uninfected,5,15.0,20.0,5.0,343.62574155761183,180.16927745851214,2
9,0.03,uninfected,5,12.0,17.0,5.0,348.413113903286,207.18170477181803,2
10,0.03,uninfected,5,14.0,19.0,5.0,345.5626821156465,189.42419596796177,2
1,0.03,uninfected,6,14.0,19.0,5.0,257.4623731859583,124.43230965414496,2
2,0.03,uninfected,6,13.0,18.0,5.0,262.4544580184018,132.29074684216036,2
3,0.03,uninfected,6,14.0,19.0,5.0,255.35744920020582,153.35658319017014,2
4,0.03,uninfected,6,14.0,19.0,5.0,255.46369987779244,147.15763331334182,2
5,0.03,uninfected,6,20.0,25.0,5.0,231.37660624559115,114.96636054573258,2
6,0.03,uninfected,6,19.0,24.0,5.0,234.20120652055638,141.8279922546966,2
7,0.03,uninfected,6,11.0,16.0,5.0,272.2692594070789,157.9778981559461,2
8,0.03,uninfected,6,19.0,24.0,5.0,234.07448622783448,136.1529300661127,2
9,0.03,uninfected,6,11.0,16.0,5.0,274.36166994736544,137.11536942908688,2
10,0.03,uninfected,6,10.0,15.0,5.0,281.40358155703797,140.7319192935417,2
1,0.3,uninfected,7,10.0,15.0,5.0,351.0173645195134,189.5733323649708,2
2,0.3,uninfected,7,18.0,24.0,6.0,341.3075520828132,160.60014508978085,2
3,0.3,uninfected,7,11.0,16.0,5.0,349.623265578771,207.97760912203339,2
4,0.3,uninfected,7,17.0,23.0,6.0,342.46839881941986,164.2180649480501,2
5,0.3,uninfected,7,13.0,18.0,5.0,346.282186926673,177.55451086888596,2
6,0.3,uninfected,7,16.0,21.0,5.0,342.3654278686246,181.74089658503752,2
7,0.3,uninfected,7,16.0,21.0,5.0,342.7032759732998,186.20154512802483,2
8,0.3,uninfected,7,16.0,21.0,5.0,341.9607300667075,177.21204850681917,2
9,0.3,uninfected,7,10.0,15.0,5.0,351.0152794464805,188.84522035015755,2
10,0.3,uninfected,7,14.0,19.0,5.0,345.9731128051693,205.6962662416852,2
1,0.3,uninfected,8,13.0,18.0,5.0,346.1618112011821,176.0502204305578,2
2,0.3,uninfected,8,14.0,19.0,5.0,345.9759719117301,205.88764932488652,2
3,0.3,uninfected,8,14.0,20.0,6.0,345.8978022315714,162.88041027696983,2
4,0.3,uninfected,8,14.0,19.0,5.0,344.4814232529994,173.44845304188954,2
5,0.3,uninfected,8,15.0,20.0,5.0,342.66088963137656,170.02581167775836,2
6,0.3,uninfected,8,15.0,20.0,5.0,342.2476577958506,166.29386396448058,2
7,0.3,uninfected,8,14.0,19.0,5.0,345.9762645996762,206.97464071173036,2
8,0.3,uninfected,8,19.0,24.0,5.0,336.80421454820544,169.4465387031785,2
9,0.3,uninfected,8,14.0,20.0,6.0,345.94030900716604,160.35866090814727,2
10,0.3,uninfected,8,13.0,18.0,5.0,347.1352292856957,197.83303570836088,2
1,0.3,uninfected,9,21.0,26.0,5.0,227.38940255226987,127.80356147067083,2
2,0.3,uninfected,9,21.0,26.0,5.0,227.28294839830292,131.82378475019078,2
3,0.3,uninfected,9,21.0,26.0,5.0,227.91234985004166,115.86118177682398,2
4,0.3,uninfected,9,16.0,21.0,5.0,247.43936325372815,123.15131635371539,2
5,0.3,uninfected,9,16.0,21.0,5.0,245.8220560600466,141.12995151458858,2
6,0.3,uninfected,9,13.0,18.0,5.0,260.67677571097227,160.30761355905082,2
7,0.3,uninfected,9,15.0,20.0,5.0,250.6935625293541,139.0418400424094,2
8,0.3,uninfected,9,15.0,20.0,5.0,252.08080138062402,126.01087679446965,2
9,0.3,uninfected,9,15.0,20.0,5.0,251.7042060974236,130.6558936217613,2
10,0.3,uninfected,9,15.0,19.0,4.0,252.14711570847427,162.69706196690652,2
1,3.0,uninfected,10,12.0,18.0,6.0,348.2905236906056,158.4387257143072,2
2,3.0,uninfected,10,10.0,15.0,5.0,351.0469760898957,197.67946717345743,2
3,3.0,uninfected,10,16.0,21.0,5.0,343.0310080588924,191.41270282951783,2
4,3.0,uninfected,10,15.0,20.0,5.0,344.39094383379535,192.49308102771585,2
5,3.0,uninfected,10,15.0,21.0,6.0,344.76969458134323,153.40870025133458,2
6,3.0,uninfected,10,19.0,24.0,5.0,339.4474300068401,194.89004372862624,2
7,3.0,uninfected,10,22.0,27.0,5.0,335.3063720001295,189.60044040319121,2
8,3.0,uninfected,10,17.0,23.0,6.0,342.3616769768205,154.20927436415187,2
9,3.0,uninfected,10,12.0,17.0,5.0,347.2445057130689,170.41727714920785,2
10,3.0,uninfected,10,14.0,20.0,6.0,345.94048547230943,159.8514668245645,2
1,3.0,uninfected,11,21.0,26.0,5.0,335.8759266434032,183.16224059091343,2
2,3.0,uninfected,11,11.0,16.0,5.0,348.26755380432473,163.9117477949832,2
3,3.0,uninfected,11,15.0,20.0,5.0,344.6865613774699,201.08424086518465,2
4,3.0,uninfected,11,18.0,23.0,5.0,340.3168967051927,189.59245888687198,2
5,3.0,uninfected,11,14.0,19.0,5.0,345.6660721837174,191.9710166664076,2
6,3.0,uninfected,11,13.0,18.0,5.0,345.61197843920644,169.37128037860947,2
7,3.0,uninfected,11,16.0,21.0,5.0,342.3227352258377,181.42899448807714,2
8,3.0,uninfected,11,12.0,17.0,5.0,348.4476095516567,202.05309080276538,2
9,3.0,uninfected,11,10.0,14.0,4.0,349.7707767780169,219.79376940136416,2
10,3.0,uninfected,11,17.0,22.0,5.0,340.6881796632398,178.52891007741428,2
1,3.0,uninfected,12,19.0,24.0,5.0,234.29262822616022,130.87794723926353,2
2,3.0,uninfected,12,18.0,23.0,5.0,237.9538323348873,129.82417099745618,2
3,3.0,uninfected,12,16.0,21.0,5.0,246.21890169512136,139.3091907289443,2
4,3.0,uninfected,12,13.0,18.0,5.0,260.3763468518896,157.0446924241481,2
5,3.0,uninfected,12,20.0,25.0,5.0,230.74357002805823,129.07851263179268,2
6,3.0,uninfected,12,20.0,25.0,5.0,230.6112057368494,137.67469873726836,2
7,3.0,uninfected,12,16.0,21.0,5.0,245.97413095765063,144.19821892447374,2
8,3.0,uninfected,12,21.0,26.0,5.0,227.5233439011686,124.61169247915433,2
9,3.0,uninfected,12,31.0,36.0,5.0,202.60857086711934,118.45451890978124,2
10,3.0,uninfected,12,22.0,27.0,5.0,223.89340016618024,132.4667217271722,2
1,30.0,uninfected,13,20.0,24.0,4.0,231.22309617519514,153.03445860886308,2
2,30.0,uninfected,13,60.0,65.0,5.0,173.41219961957077,101.08041705530339,2
3,30.0,uninfected,13,58.0,63.0,5.0,173.85412459586095,107.6674869640058,2
4,30.0,uninfected,13,39.0,44.0,5.0,190.95711558389468,112.41259738174348,2
5,30.0,uninfected,13,31.0,35.0,4.0,204.4721503839149,137.074116328218,2
6,30.0,uninfected,13,80.0,85.0,5.0,164.89893343078853,92.61904735493,2
7,30.0,uninfected,13,43.0,48.0,5.0,187.5497740482727,95.65591731877105,2
8,30.0,uninfected,13,54.0,58.0,4.0,178.2915223733059,115.91816177559406,2
9,30.0,uninfected,13,34.0,38.0,4.0,199.53924423227122,132.78321137523616,2
10,30.0,uninfected,13,Inf,Inf,NaN,Inf,Inf,2
1,30.0,uninfected,14,82.0,87.0,5.0,163.62976732352217,104.68984042887188,2
2,30.0,uninfected,14,46.0,51.0,5.0,182.74344395891035,115.7190255013695,2
3,30.0,uninfected,14,Inf,Inf,NaN,Inf,Inf,2
4,30.0,uninfected,14,Inf,Inf,NaN,Inf,Inf,2
5,30.0,uninfected,14,37.0,42.0,5.0,193.37663620041096,115.11728333351965,2
6,30.0,uninfected,14,81.0,86.0,5.0,163.8721697810029,103.84130281548678,2
7,30.0,uninfected,14,53.0,58.0,5.0,177.43969289478534,108.39545139774641,2
8,30.0,uninfected,14,Inf,Inf,NaN,Inf,Inf,2
9,30.0,uninfected,14,51.0,56.0,5.0,180.1280410392882,96.47055030206513,2
10,30.0,uninfected,14,71.0,76.0,5.0,167.5292568642378,107.1675744274766,2
1,30.0,uninfected,15,36.0,41.0,5.0,188.86531225754874,124.1799956719345,2
2,30.0,uninfected,15,27.0,32.0,5.0,201.56184559860193,116.31986471535996,2
3,30.0,uninfected,15,44.0,49.0,5.0,178.76893195640199,116.75035977319466,2
4,30.0,uninfected,15,37.0,42.0,5.0,185.21457151022685,119.12905013500752,2
5,30.0,uninfected,15,13.0,18.0,5.0,244.43334420113558,157.96281514678543,2
6,30.0,uninfected,15,Inf,Inf,NaN,Inf,Inf,2
7,30.0,uninfected,15,13.0,18.0,5.0,244.50436958352896,146.8188914685389,2
8,30.0,uninfected,15,29.0,34.0,5.0,197.2429622932824,118.54911150921077,2
9,30.0,uninfected,15,Inf,Inf,NaN,Inf,Inf,2
10,30.0,uninfected,15,36.0,41.0,5.0,186.86488055776107,105.56798758178765,2
1,100.0,uninfected,16,Inf,Inf,NaN,Inf,Inf,2
2,100.0,uninfected,16,Inf,Inf,NaN,Inf,Inf,2
