replicate,C_W_1,treatment_bd,treatment_id,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
6,0.0,uninfected,1,41.0,46.0,5.0,259.7877384938642,132.53606975623046,28
7,0.0,uninfected,1,43.0,48.0,5.0,259.1759448980884,145.59509485230734,28
8,0.0,uninfected,1,33.0,38.0,5.0,268.49877944733316,141.13629495259997,28
9,0.0,uninfected,1,37.0,42.0,5.0,263.42905443881887,127.08077502601303,28
10,0.0,uninfected,1,40.0,45.0,5.0,260.43138889477893,129.2163838663213,28
1,0.0,uninfected,1,35.0,41.0,6.0,266.33806163019267,123.72170274508913,29
2,0.0,uninfected,1,40.0,45.0,5.0,261.76171933621515,143.4714900266848,29
3,0.0,uninfected,1,37.0,42.0,5.0,263.72141824380554,130.10069533638224,29
4,0.0,uninfected,1,37.0,42.0,5.0,263.4264399285978,126.98523113333792,29
5,0.0,uninfected,1,41.0,46.0,5.0,259.35864419417265,129.03598349823577,29
6,0.0,uninfected,1,41.0,46.0,5.0,259.25663146213,128.28484702088454,29
7,0.0,uninfected,1,41.0,47.0,6.0,261.56665997218687,120.48671118025423,29
8,0.0,uninfected,1,40.0,46.0,6.0,262.3002018151946,115.05807011869389,29
9,0.0,uninfected,1,40.0,45.0,5.0,261.8124104649423,144.33188350786892,29
10,0.0,uninfected,1,33.0,38.0,5.0,268.51155163121075,141.63672799285206,29
1,0.0,uninfected,1,40.0,46.0,6.0,262.30737020478364,115.45062638379524,30
2,0.0,uninfected,1,45.0,51.0,6.0,258.5202784839631,127.63179013398823,30
3,0.0,uninfected,1,37.0,42.0,5.0,264.73064792622836,146.63554368536214,30
4,0.0,uninfected,1,48.0,54.0,6.0,254.85896955798086,109.21556068939996,30
5,0.0,uninfected,1,40.0,45.0,5.0,260.2911339652333,128.11435558860012,30
6,0.0,uninfected,1,36.0,41.0,5.0,265.655915124851,145.95141010353737,30
7,0.0,uninfected,1,41.0,47.0,6.0,261.51543156541726,118.17137963653877,30
8,0.0,uninfected,1,36.0,41.0,5.0,265.7413656356735,150.3546074487202,30
9,0.0,uninfected,1,40.0,46.0,6.0,262.3171781699196,115.65189782207082,30
10,0.0,uninfected,1,38.0,43.0,5.0,263.79226561916346,146.54297990409597,30
1,0.0,uninfected,1,38.0,44.0,6.0,264.00317535327036,122.94670163352122,31
2,0.0,uninfected,1,38.0,43.0,5.0,263.8568474499732,148.22597837642948,31
3,0.0,uninfected,1,40.0,45.0,5.0,261.6094080400402,141.3323859925439,31
4,0.0,uninfected,1,35.0,40.0,5.0,266.54169513173827,160.14308950715863,31
5,0.0,uninfected,1,42.0,48.0,6.0,260.7563171627276,121.25149183403805,31
6,0.0,uninfected,1,37.0,42.0,5.0,264.7950217215187,149.33355988536488,31
7,0.0,uninfected,1,40.0,45.0,5.0,261.2897738829234,137.42449959697592,31
8,0.0,uninfected,1,41.0,46.0,5.0,260.1849550991069,136.2302847043702,31
9,0.0,uninfected,1,42.0,47.0,5.0,259.64634773135685,140.45635780300387,31
10,0.0,uninfected,1,41.0,46.0,5.0,260.6678684402577,141.46126056234968,31
1,0.0,uninfected,1,46.0,52.0,6.0,257.13715786296007,115.36469726229022,32
2,0.0,uninfected,1,38.0,43.0,5.0,264.0342895564246,156.764574329006,32
3,0.0,uninfected,1,35.0,40.0,5.0,266.5002619954698,141.64006137692098,32
4,0.0,uninfected,1,38.0,44.0,6.0,263.9658573608918,124.95283545539914,32
5,0.0,uninfected,1,39.0,44.0,5.0,262.88513243546805,146.84251623676195,32
6,0.0,uninfected,1,44.0,49.0,5.0,257.5825776013102,138.62159969267194,32
7,0.0,uninfected,1,36.0,41.0,5.0,265.3811336954527,138.75165198044962,32
