t_since_mm,treatment_id,y_wetmass_mg,wetmass_mg,pretreatment_24D,num_sample
16.0,1,0.9999999999999998,170.33750281627414,0.0,66
26.0,1,1.0,271.2341650902084,0.0,66
16.0,1,0.9999999999999998,159.01137868435436,0.0,67
26.0,1,1.0,249.13189921306343,0.0,67
16.0,1,1.0,196.97965069931428,0.0,68
26.0,1,1.0,271.67898900992355,0.0,68
16.0,1,0.9999999999999998,160.84910451760288,0.0,69
26.0,1,0.9999999999999998,243.41800320577804,0.0,69
16.0,1,1.0,191.2932211874629,0.0,70
26.0,1,0.9999999999999998,303.72061705907595,0.0,70
16.0,1,1.0,182.86228963524076,0.0,71
26.0,1,0.9999999999999998,265.0322789267509,0.0,71
16.0,1,0.9999999999999998,194.4727566579497,0.0,72
26.0,1,0.9999999999999998,244.27449485222718,0.0,72
16.0,1,0.9999999999999998,169.7787786084181,0.0,73
26.0,1,1.0,264.60426338341233,0.0,73
16.0,1,1.0,171.64885828000757,0.0,74
26.0,1,0.9999999999999998,246.82593250546856,0.0,74
16.0,1,1.0,200.41835360762295,0.0,75
26.0,1,1.0,280.43917913827187,0.0,75
16.0,1,1.0000000000000002,177.77153982730928,0.0,76
26.0,1,1.0000000000000002,234.0873159909551,0.0,76
16.0,1,1.0,188.09008890108228,0.0,77
26.0,1,1.0000000000000002,244.0981084063816,0.0,77
16.0,1,0.9999999999999998,171.07200063737895,0.0,78
26.0,1,1.0,246.995219322513,0.0,78
16.0,1,1.0,194.45247220238383,0.0,79
26.0,1,1.0,260.7311613266629,0.0,79
16.0,1,1.0,202.44687261864462,0.0,80
26.0,1,1.0000000000000002,283.7598371514584,0.0,80
16.0,1,1.0,164.77213997408995,0.0,81
26.0,1,1.0000000000000002,284.543313759613,0.0,81
16.0,1,1.0000000000000002,164.96597865273205,0.0,82
26.0,1,1.0000000000000002,261.8842792104363,0.0,82
16.0,1,0.9999999999999998,166.41004525914752,0.0,83
26.0,1,1.0,298.6193879120678,0.0,83
16.0,1,1.0000000000000002,169.5748281685413,0.0,84
26.0,1,1.0,211.4826604908073,0.0,84
16.0,1,1.0,164.95976201173573,0.0,85
26.0,1,1.0000000000000002,233.72331817786488,0.0,85
16.0,1,1.0,180.07484614623343,0.0,86
26.0,1,1.0000000000000002,265.6226037964427,0.0,86
16.0,1,1.0,204.80669723453744,0.0,87
26.0,1,1.0000000000000002,245.1460246148898,0.0,87
16.0,1,1.0,203.24024685467657,0.0,88
26.0,1,0.9999999999999998,271.14047471602527,0.0,88
16.0,1,1.0,187.51987218453274,0.0,89
26.0,1,1.0,232.49197038253055,0.0,89
16.0,1,0.9999999999999998,186.75878947213184,0.0,90
26.0,1,0.9999999999999998,242.1814671279229,0.0,90
16.0,1,1.0,190.21547660226707,0.0,91
26.0,1,1.0,289.3746614108595,0.0,91
16.0,1,0.9999999999999998,171.2629135700467,0.0,92
26.0,1,0.9999999999999998,272.8082488170666,0.0,92
16.0,1,1.0,174.37621923992413,0.0,93
26.0,1,1.0000000000000004,280.6210500880582,0.0,93
16.0,1,1.0000000000000002,189.11599955207924,0.0,94
26.0,1,1.0,259.8320472651756,0.0,94
16.0,1,1.0,198.261563238708,0.0,95
26.0,1,1.0,240.4843695571421,0.0,95
16.0,1,1.0,186.15459490824045,0.0,96
26.0,1,1.0000000000000002,280.649293893517,0.0,96
16.0,1,1.0,168.13643453311033,0.0,97
26.0,1,1.0,238.16217153904745,0.0,97
16.0,1,0.9999999999999998,162.64471123162798,0.0,98
26.0,1,1.0,247.5340419877513,0.0,98
16.0,1,1.0000000000000002,190.42166193013583,0.0,99
26.0,1,1.0000000000000002,260.70193212736996,0.0,99
16.0,1,0.9999999999999998,191.85036521615476,0.0,100
26.0,1,1.0000000000000002,235.22896115638432,0.0,100
