t_since_mm,wetmass_mg,treatment_id,y_wetmass_mg,pretreatment_24D,num_sample
16.0,140.8576649075848,1,0.7661958902809832,0.0,1
26.0,212.05979646568505,1,0.9978146112633747,0.0,1
16.0,157.03785479496148,1,0.8542081046237924,0.0,1
26.0,274.49748090622717,1,1.2916054894334676,0.0,1
16.0,250.5432905066691,1,1.362831335090147,0.0,1
26.0,154.24478192753966,1,0.7257749921651788,0.0,1
16.0,115.3113617823379,1,0.6272366616207725,0.0,1
26.0,222.72709693260938,1,1.0480079456248743,0.0,1
16.0,240.54904307852647,1,1.3084675820709684,0.0,1
26.0,116.74454045643246,1,0.5493233993153741,0.0,1
16.0,181.92507078197397,1,0.9895822258851009,0.0,1
26.0,195.36872637498794,1,0.9192773595461984,0.0,1
16.0,218.0720921731372,1,1.186204108364687,0.0,1
26.0,178.33288304548853,1,0.8391178306176733,0.0,1
16.0,192.59247113535238,1,1.0476075972136891,0.0,1
26.0,190.71634207096025,1,0.8973862839479889,0.0,1
16.0,215.5235605550509,1,1.1723413593739949,0.0,1
26.0,344.305200804452,1,1.620074930856803,0.0,1
16.0,125.99036292168488,1,0.6853251354758648,0.0,1
26.0,236.2455965755929,1,1.1116171572290665,0.0,1
16.0,153.68547257058333,1,0.8997208540564455,0.0,2
26.0,265.63720455156067,1,1.0080828419686576,0.0,2
16.0,191.66345436362732,1,1.122055350887202,0.0,2
26.0,310.79633323342114,1,1.17945997590323,0.0,2
16.0,146.69344154788388,1,0.8587874072048369,0.0,2
26.0,257.19169418806496,1,0.9760324591787876,0.0,2
16.0,171.75476559692572,1,1.0055039152783865,0.0,2
26.0,194.27222414850877,1,0.7372555217399428,0.0,2
16.0,177.8185709066429,1,1.0410032503868827,0.0,2
26.0,294.4536698129353,1,1.117440204937515,0.0,2
16.0,196.2615892661632,1,1.1489742118073603,0.0,2
26.0,316.19909406155006,1,1.19996324275281,0.0,2
16.0,153.0465988306673,1,0.8959806955541675,0.0,2
26.0,264.8653303255278,1,1.0051536093533122,0.0,2
16.0,194.97615484895732,1,1.1414488931657374,0.0,2
26.0,184.60398132208738,1,0.7005649168912904,0.0,2
16.0,113.83054268190855,1,0.6663981400873061,0.0,2
26.0,216.6308543007757,1,0.8221056520689135,0.0,2
16.0,208.41557358504872,1,1.2201272815716746,0.0,2
26.0,330.4227795982433,1,1.253941575205541,0.0,2
16.0,133.5245638466436,1,0.7136108992609284,0.0,3
26.0,245.63398151974667,1,1.0918969297794283,0.0,3
16.0,219.08276280357995,1,1.170869560423292,0.0,3
26.0,177.78628512190875,1,0.790299036315936,0.0,3
16.0,137.99524734338678,1,0.737504094479196,0.0,3
26.0,251.16862378741928,1,1.1164996287305642,0.0,3
16.0,256.4322233989571,1,1.3704806386739525,0.0,3
26.0,143.77879356963274,1,0.6391282765306296,0.0,3
16.0,211.14919798546498,1,1.1284692846904893,0.0,3
26.0,339.15610536332656,1,1.50762328514548,0.0,3
16.0,235.69053504137264,1,1.2596284145240524,0.0,3
26.0,167.62226276098008,1,0.7451177273559814,0.0,3
16.0,126.38231557718633,1,0.675439748848739,0.0,3
26.0,236.73418270358496,1,1.0523353717942587,0.0,3
16.0,249.95875037774516,1,1.3358837018188425,0.0,3
26.0,154.94124641933251,1,0.6887478280274774,0.0,3
16.0,138.52788912903975,1,0.7403507540951774,0.0,3
26.0,251.82641638195267,1,1.119423661105722,0.0,3
16.0,162.3681242678891,1,0.8677629031853308,0.0,3
26.0,280.95987047314566,1,1.248928255214523,0.0,3
16.0,180.3085078035254,1,1.0287179455871898,0.0,4
26.0,302.55022281815565,1,1.220378636855398,0.0,4
16.0,137.10648036246738,1,0.7822365041080448,0.0,4
26.0,250.06901738570232,1,1.0086883549920784,0.0,4
16.0,214.13399702713573,1,1.221703225131019,0.0,4
26.0,342.67135092331426,1,1.3822128182022182,0.0,4
16.0,146.91883865351033,1,0.8382191595328587,0.0,4
26.0,262.1508813256106,1,1.057422242901061,0.0,4
16.0,154.26378663395482,1,0.8801244466928021,0.0,4
