replicate,C_W_1,treatment_bd,treatment_id,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
1,0.0,uninfected,1,35.0,40.0,5.0,251.9156551101172,154.70928308392106,45
2,0.0,uninfected,1,39.0,44.0,5.0,248.78056399786485,142.59917321185233,45
3,0.0,uninfected,1,40.0,45.0,5.0,248.0707512615558,145.5972615687172,45
4,0.0,uninfected,1,40.0,46.0,6.0,248.19563363459753,118.07114112939924,45
5,0.0,uninfected,1,42.0,48.0,6.0,246.4642100678725,107.96811570881283,45
6,0.0,uninfected,1,43.0,49.0,6.0,245.93892040253448,114.98139086406131,45
7,0.0,uninfected,1,39.0,44.0,5.0,248.86363222595836,145.3493391836763,45
8,0.0,uninfected,1,42.0,47.0,5.0,245.29579880113468,129.54943083998901,45
9,0.0,uninfected,1,38.0,43.0,5.0,249.66832588218193,145.30008291125944,45
10,0.0,uninfected,1,36.0,42.0,6.0,251.1713645799756,114.93644204387525,45
1,0.0,uninfected,1,44.0,49.0,5.0,260.1668145716031,148.249301560293,46
2,0.0,uninfected,1,34.0,39.0,5.0,269.399771192203,152.76626188048206,46
3,0.0,uninfected,1,36.0,42.0,6.0,267.4183581497643,123.05833231461709,46
4,0.0,uninfected,1,34.0,39.0,5.0,269.0418396732914,165.68901311955193,46
5,0.0,uninfected,1,46.0,52.0,6.0,258.3784745865903,109.95204352011442,46
6,0.0,uninfected,1,43.0,49.0,6.0,261.5196183847814,117.42223216337649,46
7,0.0,uninfected,1,39.0,44.0,5.0,264.7987590720192,150.9286122769023,46
8,0.0,uninfected,1,38.0,43.0,5.0,265.83752451987846,159.21589023776332,46
9,0.0,uninfected,1,36.0,41.0,5.0,267.43172418555616,145.90751917534502,46
10,0.0,uninfected,1,44.0,50.0,6.0,260.3543360489726,112.22608040174741,46
1,0.0,uninfected,1,35.0,40.0,5.0,264.31875348876196,146.62071998791583,47
2,0.0,uninfected,1,37.0,42.0,5.0,262.51058278169,148.44874667229817,47
3,0.0,uninfected,1,36.0,41.0,5.0,263.3537025579589,160.4447953350785,47
4,0.0,uninfected,1,40.0,45.0,5.0,259.24070071719365,138.70367183617896,47
5,0.0,uninfected,1,40.0,46.0,6.0,260.1018732809178,118.1426021982022,47
6,0.0,uninfected,1,38.0,44.0,6.0,261.7203309884563,120.81969994015964,47
7,0.0,uninfected,1,44.0,49.0,5.0,254.41799738311616,130.09088098359402,47
8,0.0,uninfected,1,42.0,48.0,6.0,258.56922453970077,123.54883191455454,47
9,0.0,uninfected,1,37.0,42.0,5.0,262.57931999398306,157.17705510518826,47
10,0.0,uninfected,1,42.0,48.0,6.0,258.55954359723484,123.24172142835384,47
1,0.0,uninfected,1,32.0,37.0,5.0,287.7703103086908,162.63592779604383,48
2,0.0,uninfected,1,37.0,43.0,6.0,282.7838890366016,129.67331992643867,48
3,0.0,uninfected,1,36.0,41.0,5.0,283.7982828077545,163.4074342514514,48
4,0.0,uninfected,1,37.0,43.0,6.0,282.6904212878243,133.35853634639074,48
5,0.0,uninfected,1,41.0,46.0,5.0,278.75855995147714,158.21300800781827,48
6,0.0,uninfected,1,36.0,41.0,5.0,282.44604967372555,134.94672068643254,48
7,0.0,uninfected,1,43.0,48.0,5.0,275.9042555648899,147.91753879066218,48
8,0.0,uninfected,1,47.0,53.0,6.0,273.5072937868013,123.96398770265762,48
9,0.0,uninfected,1,47.0,53.0,6.0,273.49085487027924,123.72210330911824,48
10,0.0,uninfected,1,42.0,47.0,5.0,276.8702128377599,147.1338062935024,48
1,0.0,uninfected,1,35.0,40.0,5.0,281.43267155818484,138.56275554737147,49
2,0.0,uninfected,1,37.0,42.0,5.0,280.16015831959214,158.51036550511856,49
3,0.0,uninfected,1,42.0,47.0,5.0,273.2235884806779,136.5883693145708,49
4,0.0,uninfected,1,36.0,41.0,5.0,280.3920606105374,140.39033910221002,49
5,0.0,uninfected,1,41.0,47.0,6.0,276.5294035425431,122.54805933932828,49
6,0.0,uninfected,1,36.0,41.0,5.0,281.11937297157493,156.92428570670972,49
7,0.0,uninfected,1,41.0,46.0,5.0,275.8830305405814,152.0514093539235,49
8,0.0,uninfected,1,44.0,50.0,6.0,273.80983798516655,123.70171181271142,49
9,0.0,uninfected,1,41.0,46.0,5.0,276.1222387581861,155.69027723464123,49
10,0.0,uninfected,1,38.0,44.0,6.0,279.2580718206765,131.7580480222136,49
1,0.0,uninfected,1,40.0,46.0,6.0,248.17164636368804,112.26678080136422,50
2,0.0,uninfected,1,36.0,41.0,5.0,250.9604228594823,131.9236118353051,50
3,0.0,uninfected,1,38.0,43.0,5.0,249.2526650515369,134.06820804762404,50
4,0.0,uninfected,1,41.0,46.0,5.0,247.0902886874715,141.38849826599707,50
5,0.0,uninfected,1,38.0,44.0,6.0,249.70853038557848,111.49838431558219,50
6,0.0,uninfected,1,34.0,39.0,5.0,252.96626213647278,139.87175613716124,50
7,0.0,uninfected,1,39.0,44.0,5.0,248.60306653424817,138.24525202797454,50
8,0.0,uninfected,1,37.0,42.0,5.0,249.08798817852033,120.00928084082645,50
9,0.0,uninfected,1,39.0,44.0,5.0,248.67221563490864,139.89097137093134,50
10,0.0,uninfected,1,38.0,44.0,6.0,249.70679409558937,113.14043917210651,50
1,0.0,uninfected,1,40.0,45.0,5.0,265.44761627671505,154.95600944600497,51
2,0.0,uninfected,1,41.0,46.0,5.0,263.2102031879731,136.25417289951568,51
3,0.0,uninfected,1,35.0,40.0,5.0,269.5988585448362,138.56188917611755,51
4,0.0,uninfected,1,43.0,49.0,6.0,263.0361030569435,120.34584207437518,51
5,0.0,uninfected,1,36.0,41.0,5.0,269.0332548386948,157.51534067021822,51
6,0.0,uninfected,1,42.0,48.0,6.0,263.8703989930535,119.66393161589713,51
7,0.0,uninfected,1,39.0,44.0,5.0,264.3627837313198,127.902793148599,51
8,0.0,uninfected,1,36.0,41.0,5.0,268.00615793059006,130.82956131661211,51
9,0.0,uninfected,1,45.0,51.0,6.0,261.5797704687403,126.0674826493959,51
10,0.0,uninfected,1,46.0,52.0,6.0,260.6402921959698,123.25227053430136,51
1,0.0,uninfected,1,43.0,49.0,6.0,270.43166756672196,122.6872253685326,52
2,0.0,uninfected,1,43.0,48.0,5.0,269.7414919749846,151.32861358225492,52
3,0.0,uninfected,1,39.0,44.0,5.0,273.4905972069687,149.4440844204494,52
4,0.0,uninfected,1,41.0,46.0,5.0,271.72159037074107,152.58811178721456,52
5,0.0,uninfected,1,51.0,57.0,6.0,264.04719583659687,130.75939659636097,52
6,0.0,uninfected,1,36.0,41.0,5.0,276.44580772797167,147.55985641101014,52
7,0.0,uninfected,1,39.0,44.0,5.0,273.907154043367,159.34016431970912,52
8,0.0,uninfected,1,35.0,40.0,5.0,277.5412590042869,166.73464104249695,52
9,0.0,uninfected,1,44.0,49.0,5.0,268.12229256576745,144.63891338930648,52
10,0.0,uninfected,1,42.0,47.0,5.0,270.53645460842455,149.38452428687697,52
1,0.0,uninfected,1,37.0,43.0,6.0,266.65912931969615,120.70304454805982,53
2,0.0,uninfected,1,39.0,44.0,5.0,264.9218616742376,155.38878757145795,53
3,0.0,uninfected,1,37.0,43.0,6.0,266.6334449831159,122.1117840321341,53
4,0.0,uninfected,1,40.0,45.0,5.0,263.2082566373166,140.01253022424132,53
5,0.0,uninfected,1,36.0,41.0,5.0,267.3951427897996,144.60422158420786,53
6,0.0,uninfected,1,39.0,44.0,5.0,263.9107156955813,136.5200564707574,53
7,0.0,uninfected,1,40.0,46.0,6.0,264.17747313599284,126.64237835795613,53
8,0.0,uninfected,1,42.0,48.0,6.0,262.3380000564351,115.88536053529836,53
9,0.0,uninfected,1,39.0,44.0,5.0,264.93727960086756,156.02290790217805,53
10,0.0,uninfected,1,41.0,47.0,6.0,263.1907938473386,115.33075696088511,53
1,0.0,uninfected,1,38.0,43.0,5.0,253.04802236295455,133.38971001600424,54
2,0.0,uninfected,1,37.0,42.0,5.0,253.04825068200054,121.78033640840951,54
3,0.0,uninfected,1,34.0,39.0,5.0,256.2315273040538,121.34039225676584,54
4,0.0,uninfected,1,41.0,46.0,5.0,250.2833205497696,133.41395694032997,54
5,0.0,uninfected,1,38.0,43.0,5.0,252.99323851086305,132.50294321573955,54
6,0.0,uninfected,1,44.0,50.0,6.0,249.04837014139096,116.42310833103163,54
7,0.0,uninfected,1,44.0,50.0,6.0,249.21342561771485,122.72648991692833,54
8,0.0,uninfected,1,33.0,38.0,5.0,257.9360038417528,140.60472828700557,54
9,0.0,uninfected,1,40.0,45.0,5.0,251.35720034411978,135.43345433934599,54
10,0.0,uninfected,1,38.0,43.0,5.0,252.09673939341826,122.61856641762004,54
1,0.0,uninfected,1,34.0,39.0,5.0,269.05265194449635,165.4057643209228,55
2,0.0,uninfected,1,35.0,40.0,5.0,268.4683229655945,150.94255774223564,55
3,0.0,uninfected,1,33.0,38.0,5.0,270.3068673816663,153.6550745669018,55
4,0.0,uninfected,1,38.0,44.0,6.0,265.8156628714746,122.1681578771904,55
5,0.0,uninfected,1,36.0,41.0,5.0,267.5372758519803,150.07561874856583,55
6,0.0,uninfected,1,41.0,47.0,6.0,263.21455903373555,116.28733549878349,55
7,0.0,uninfected,1,41.0,47.0,6.0,263.330635402586,121.03127934387882,55
8,0.0,uninfected,1,35.0,40.0,5.0,267.82418107414026,132.37650465416746,55
9,0.0,uninfected,1,34.0,39.0,5.0,269.38015322090166,145.0176763454429,55
10,0.0,uninfected,1,37.0,42.0,5.0,265.32499607216846,128.98397345797497,55
1,0.0,uninfected,1,38.0,43.0,5.0,265.82479501440787,157.54991852903618,56
2,0.0,uninfected,1,49.0,55.0,6.0,257.18145653304146,129.05774003516856,56
3,0.0,uninfected,1,41.0,46.0,5.0,262.5551661837411,143.9142302184442,56
4,0.0,uninfected,1,36.0,41.0,5.0,267.18709951818505,139.68427875484954,56
5,0.0,uninfected,1,37.0,42.0,5.0,265.19076305189793,127.59123703128502,56
6,0.0,uninfected,1,39.0,44.0,5.0,264.82222478310797,151.57441117755712,56
7,0.0,uninfected,1,40.0,45.0,5.0,262.9931007400149,137.5540421001852,56
8,0.0,uninfected,1,38.0,43.0,5.0,264.01125710016686,127.00991236253344,56
9,0.0,uninfected,1,31.0,36.0,5.0,271.8307201466852,160.5053259361528,56
10,0.0,uninfected,1,39.0,45.0,6.0,265.00100747730824,122.17343603685136,56
1,0.0,uninfected,1,33.0,38.0,5.0,265.5965342231581,164.47702566931775,57
2,0.0,uninfected,1,34.0,39.0,5.0,264.8991180618148,132.9934799330864,57
3,0.0,uninfected,1,41.0,47.0,6.0,259.1465223218485,113.24993192643798,57
4,0.0,uninfected,1,54.0,60.0,6.0,250.2209367278276,125.98333705503569,57
5,0.0,uninfected,1,35.0,40.0,5.0,264.31110580867147,145.95763929587304,57
6,0.0,uninfected,1,38.0,43.0,5.0,261.2124248895929,139.5298398789787,57
7,0.0,uninfected,1,43.0,48.0,5.0,256.8026920354239,142.62796201223713,57
8,0.0,uninfected,1,39.0,44.0,5.0,260.1634706304578,138.29007401910442,57
9,0.0,uninfected,1,37.0,42.0,5.0,262.561092807535,150.82058879685158,57
10,0.0,uninfected,1,42.0,48.0,6.0,258.3339640302855,114.36648084189672,57
1,0.0,uninfected,1,34.0,38.0,4.0,273.3640520636968,171.95526009877005,58
2,0.0,uninfected,1,35.0,40.0,5.0,272.3253694880877,129.13172293631774,58
3,0.0,uninfected,1,35.0,40.0,5.0,273.3649481065429,148.879461656809,58
4,0.0,uninfected,1,42.0,47.0,5.0,264.632639278765,130.8369589231889,58
5,0.0,uninfected,1,37.0,42.0,5.0,271.5818245677985,157.81209880852728,58
6,0.0,uninfected,1,35.0,40.0,5.0,273.42309329118143,153.31087270204634,58
7,0.0,uninfected,1,34.0,39.0,5.0,274.00590337150425,136.9424493036929,58
8,0.0,uninfected,1,39.0,45.0,6.0,269.85455858173685,124.01167242947248,58
9,0.0,uninfected,1,36.0,41.0,5.0,272.49787126118906,155.97641503690397,58
10,0.0,uninfected,1,37.0,42.0,5.0,270.1118496167712,130.39781247194236,58
1,0.0,uninfected,1,41.0,47.0,6.0,263.28314079496073,118.51626102557113,59
2,0.0,uninfected,1,37.0,42.0,5.0,266.532320863731,147.71460256021433,59
3,0.0,uninfected,1,35.0,40.0,5.0,268.40308420210624,145.5574965354872,59
4,0.0,uninfected,1,42.0,47.0,5.0,262.0146580627504,149.1888625863491,59
5,0.0,uninfected,1,40.0,45.0,5.0,262.45028396967973,132.23369612837433,59
6,0.0,uninfected,1,43.0,49.0,6.0,261.8155412825547,127.54881406616806,59
7,0.0,uninfected,1,43.0,48.0,5.0,259.44213267887073,132.68836021918122,59
8,0.0,uninfected,1,45.0,50.0,5.0,257.38341636714944,132.13223515902956,59
9,0.0,uninfected,1,36.0,42.0,6.0,267.3567307900462,125.21705312400884,59
10,0.0,uninfected,1,40.0,45.0,5.0,263.69086032685976,146.92622608993236,59
1,0.0,uninfected,1,40.0,45.0,5.0,263.9786438253981,152.83701248910748,60
2,0.0,uninfected,1,35.0,40.0,5.0,267.97193346630525,134.75352312170253,60
3,0.0,uninfected,1,34.0,39.0,5.0,269.3283613568512,142.33328381067193,60
4,0.0,uninfected,1,38.0,43.0,5.0,265.7360683680793,151.82588314254022,60
5,0.0,uninfected,1,45.0,51.0,6.0,259.89838535862503,118.93049866167455,60
6,0.0,uninfected,1,39.0,45.0,6.0,264.9998655102437,123.21315560476472,60
7,0.0,uninfected,1,43.0,49.0,6.0,261.7669877276728,125.29097061755937,60
8,0.0,uninfected,1,40.0,45.0,5.0,262.92288704884476,136.85763198379493,60
9,0.0,uninfected,1,41.0,46.0,5.0,261.6334949682672,134.15024135653348,60
10,0.0,uninfected,1,33.0,38.0,5.0,270.2997940691212,139.72507469381523,60
1,0.0,uninfected,1,35.0,40.0,5.0,268.4320801080052,147.37428836668002,61
2,0.0,uninfected,1,42.0,48.0,6.0,262.5338743773751,122.40999981630365,61
3,0.0,uninfected,1,38.0,44.0,6.0,265.7924349718705,124.29360691186132,61
4,0.0,uninfected,1,40.0,46.0,6.0,264.1756605217622,121.98652007558155,61
5,0.0,uninfected,1,43.0,48.0,5.0,260.8597425473575,145.72427244986662,61
6,0.0,uninfected,1,48.0,54.0,6.0,257.8454036585238,126.70752840731176,61
7,0.0,uninfected,1,42.0,47.0,5.0,262.0287419900808,149.38971664756522,61
8,0.0,uninfected,1,44.0,49.0,5.0,258.57998149448207,133.65186309337128,61
9,0.0,uninfected,1,38.0,43.0,5.0,264.61074187911254,132.8048536511701,61
10,0.0,uninfected,1,37.0,42.0,5.0,265.3181377126767,128.9734650779309,61
1,0.0,uninfected,1,45.0,51.0,6.0,257.0450068974885,109.88751293045668,62
2,0.0,uninfected,1,43.0,48.0,5.0,258.4386121361635,143.5116420576039,62
3,0.0,uninfected,1,43.0,48.0,5.0,258.3510127406428,142.56831855670632,62
4,0.0,uninfected,1,38.0,43.0,5.0,261.8885922629885,128.2906091026847,62
5,0.0,uninfected,1,45.0,51.0,6.0,257.69092468111944,120.1593796651845,62
6,0.0,uninfected,1,36.0,41.0,5.0,264.4768838955989,133.53386149986102,62
7,0.0,uninfected,1,39.0,44.0,5.0,262.14043525955486,143.69653880842296,62
8,0.0,uninfected,1,37.0,42.0,5.0,264.2431229427963,150.8977087609322,62
9,0.0,uninfected,1,33.0,38.0,5.0,267.6811076063363,133.22698808443562,62
10,0.0,uninfected,1,41.0,46.0,5.0,258.99369445195885,130.44577880559055,62
1,0.0,uninfected,1,37.0,42.0,5.0,266.28588461808425,141.87271243555276,63
2,0.0,uninfected,1,46.0,52.0,6.0,258.59773472154444,112.56277932745338,63
3,0.0,uninfected,1,38.0,44.0,6.0,265.8357347590014,119.55379801562056,63
4,0.0,uninfected,1,37.0,42.0,5.0,266.5440412348946,148.06886808166968,63
5,0.0,uninfected,1,41.0,46.0,5.0,262.0712174676714,138.27477611582023,63
6,0.0,uninfected,1,36.0,41.0,5.0,267.43748670662404,145.83200040950146,63
7,0.0,uninfected,1,34.0,39.0,5.0,269.38290395627916,146.53992510716694,63
8,0.0,uninfected,1,41.0,46.0,5.0,261.29695725298427,131.27456420903385,63
9,0.0,uninfected,1,34.0,39.0,5.0,269.0278851403592,134.15524154455898,63
10,0.0,uninfected,1,40.0,45.0,5.0,261.90267106689095,127.73691116493045,63
1,0.0,uninfected,1,37.0,42.0,5.0,250.42078346016427,141.86981792795058,64
2,0.0,uninfected,1,43.0,48.0,5.0,244.54600399552461,130.81777106702137,64
3,0.0,uninfected,1,45.0,50.0,5.0,242.9336398468457,131.8430683709812,64
4,0.0,uninfected,1,38.0,43.0,5.0,249.21539724407816,133.4555248024798,64
5,0.0,uninfected,1,41.0,46.0,5.0,246.67941697115353,135.0560610855688,64
6,0.0,uninfected,1,38.0,43.0,5.0,248.07461490935466,120.10860330099318,64
7,0.0,uninfected,1,44.0,50.0,6.0,244.989417078066,110.44427304964519,64
8,0.0,uninfected,1,39.0,44.0,5.0,247.92911741349238,128.48674653131974,64
9,0.0,uninfected,1,49.0,54.0,5.0,239.42580748460145,130.44753377950235,64
10,0.0,uninfected,1,37.0,42.0,5.0,249.52341064051063,124.65671946332652,64
1,0.0,uninfected,1,42.0,47.0,5.0,250.3583603693875,132.54875796663214,65
2,0.0,uninfected,1,38.0,43.0,5.0,254.84433045034874,150.58967834789837,65
3,0.0,uninfected,1,35.0,40.0,5.0,256.87805621078735,129.62648611351833,65
4,0.0,uninfected,1,39.0,44.0,5.0,253.47661726532692,136.95555210469058,65
5,0.0,uninfected,1,44.0,49.0,5.0,247.9786476524072,128.15514608491918,65
6,0.0,uninfected,1,40.0,46.0,6.0,253.2355486888547,113.06388487399268,65
7,0.0,uninfected,1,38.0,43.0,5.0,253.2605981631375,123.19691059202732,65
8,0.0,uninfected,1,35.0,40.0,5.0,257.2015271792035,155.28971052609776,65
9,0.0,uninfected,1,46.0,51.0,5.0,246.2045650908003,128.56160742682056,65
10,0.0,uninfected,1,40.0,45.0,5.0,252.34604482401156,134.07337509972288,65
1,0.0,uninfected,1,41.0,47.0,6.0,285.77969371965423,138.01554619162295,66
2,0.0,uninfected,1,40.0,46.0,6.0,286.64944950133713,130.3688960897418,66
3,0.0,uninfected,1,42.0,47.0,5.0,284.4812563600906,165.35534984787452,66
4,0.0,uninfected,1,36.0,41.0,5.0,290.4704012438234,171.1945966294986,66
5,0.0,uninfected,1,37.0,43.0,6.0,289.36770697766707,135.6423559684233,66
6,0.0,uninfected,1,43.0,48.0,5.0,283.13544667577634,159.8459837185309,66
7,0.0,uninfected,1,36.0,41.0,5.0,290.448152815926,173.3907389176398,66
8,0.0,uninfected,1,40.0,45.0,5.0,285.8637745199911,154.90496836697233,66
9,0.0,uninfected,1,41.0,47.0,6.0,285.6951399865209,129.5588025153312,66
10,0.0,uninfected,1,44.0,50.0,6.0,282.79156105997157,128.09820037788856,66
1,0.0,uninfected,1,43.0,49.0,6.0,245.3736653693094,107.52214211661222,67
2,0.0,uninfected,1,38.0,43.0,5.0,249.3647214864493,143.7661169554637,67
3,0.0,uninfected,1,41.0,46.0,5.0,246.88482662658916,142.6154359912467,67
4,0.0,uninfected,1,40.0,46.0,6.0,247.9185793708285,116.44992243469352,67
5,0.0,uninfected,1,46.0,52.0,6.0,243.57833924794122,118.88738151207369,67
6,0.0,uninfected,1,35.0,40.0,5.0,251.62705446149246,154.63050362805586,67
7,0.0,uninfected,1,38.0,43.0,5.0,249.3790927604189,144.59310277912567,67
8,0.0,uninfected,1,38.0,43.0,5.0,248.32006111968383,125.07263593447465,67
9,0.0,uninfected,1,40.0,45.0,5.0,247.62023664321606,140.8091078799153,67
10,0.0,uninfected,1,39.0,44.0,5.0,248.36533321513048,139.04398952572186,67
1,0.0,uninfected,1,39.0,44.0,5.0,287.5494690432603,169.96973247584313,68
2,0.0,uninfected,1,51.0,57.0,6.0,276.34308908140787,129.41506908740385,68
3,0.0,uninfected,1,46.0,52.0,6.0,281.3036765613271,136.2928724260967,68
4,0.0,uninfected,1,38.0,43.0,5.0,287.72939811801643,150.3645840736404,68
5,0.0,uninfected,1,37.0,42.0,5.0,289.47300296257225,174.7514045370853,68
6,0.0,uninfected,1,40.0,46.0,6.0,286.6303491719126,128.74854565150943,68
7,0.0,uninfected,1,40.0,45.0,5.0,286.42655412156506,165.20176052704244,68
8,0.0,uninfected,1,36.0,41.0,5.0,290.4852192984432,167.8092317046288,68
9,0.0,uninfected,1,36.0,41.0,5.0,290.0804374947097,151.83545936974693,68
10,0.0,uninfected,1,41.0,47.0,6.0,285.6500500879207,127.39306203143596,68
1,0.0,uninfected,1,36.0,41.0,5.0,251.29141437912617,147.15155127320858,69
2,0.0,uninfected,1,44.0,49.0,5.0,244.5747756139901,140.1980686574656,69
3,0.0,uninfected,1,39.0,44.0,5.0,248.52095260956838,136.73225369724835,69
4,0.0,uninfected,1,42.0,48.0,6.0,246.68064042863148,114.66509723150939,69
5,0.0,uninfected,1,39.0,45.0,6.0,248.93161801819457,117.74154471557996,69
6,0.0,uninfected,1,37.0,42.0,5.0,250.02832349079083,131.84585295364565,69
7,0.0,uninfected,1,40.0,46.0,6.0,248.19435281501663,118.33162837532043,69
8,0.0,uninfected,1,35.0,40.0,5.0,252.07529018562963,148.93439427636434,69
9,0.0,uninfected,1,59.0,65.0,6.0,234.8852372186556,114.57456351821648,69
10,0.0,uninfected,1,42.0,47.0,5.0,245.94233460264422,136.57522716688229,69
1,0.0,uninfected,1,41.0,47.0,6.0,286.40140236318115,125.27088842868174,70
2,0.0,uninfected,1,44.0,50.0,6.0,283.95946671422,138.63959407157776,70
3,0.0,uninfected,1,38.0,43.0,5.0,289.1049668046314,160.25993020210296,70
4,0.0,uninfected,1,38.0,44.0,6.0,289.3169433787564,135.9116519030191,70
5,0.0,uninfected,1,38.0,43.0,5.0,287.5209029136468,139.2200177556376,70
6,0.0,uninfected,1,38.0,43.0,5.0,289.33125618722454,167.66646395845817,70
7,0.0,uninfected,1,38.0,43.0,5.0,288.3802586071618,148.1704769986423,70
8,0.0,uninfected,1,38.0,43.0,5.0,288.1102330543337,145.03209415171807,70
9,0.0,uninfected,1,36.0,41.0,5.0,291.2780600669939,162.576272778679,70
10,0.0,uninfected,1,39.0,44.0,5.0,287.2955303313976,148.93320159620353,70
1,0.0,uninfected,1,46.0,52.0,6.0,271.8115748070649,121.17727589216138,71
2,0.0,uninfected,1,41.0,47.0,6.0,276.5047927538327,121.76444385227015,71
3,0.0,uninfected,1,38.0,43.0,5.0,278.5721472244656,146.08423550826708,71
4,0.0,uninfected,1,39.0,44.0,5.0,277.6565092804474,148.2294048382594,71
5,0.0,uninfected,1,41.0,46.0,5.0,275.98933675480225,153.4755139409862,71
6,0.0,uninfected,1,34.0,39.0,5.0,282.9856940584905,168.16484907748938,71
7,0.0,uninfected,1,42.0,48.0,6.0,275.5977319562801,122.4390952277694,71
8,0.0,uninfected,1,37.0,42.0,5.0,279.0138052260864,137.60476527216488,71
9,0.0,uninfected,1,39.0,44.0,5.0,278.1127014837495,156.1748983542424,71
10,0.0,uninfected,1,37.0,42.0,5.0,278.99074256371074,137.34247976303985,71
1,0.0,uninfected,1,43.0,48.0,5.0,274.0379465299554,153.5651658368458,72
2,0.0,uninfected,1,41.0,47.0,6.0,276.6838806425174,131.0795491491195,72
3,0.0,uninfected,1,39.0,44.0,5.0,278.3414072884932,162.78284933363463,72
4,0.0,uninfected,1,38.0,43.0,5.0,279.13641974768507,157.07831040369518,72
5,0.0,uninfected,1,37.0,42.0,5.0,280.21846408374165,169.18150696501073,72
6,0.0,uninfected,1,33.0,38.0,5.0,283.87313624200294,139.71862020481956,72
7,0.0,uninfected,1,41.0,46.0,5.0,276.15825572631746,156.0497484904886,72
8,0.0,uninfected,1,41.0,47.0,6.0,276.60082517581236,125.25576817411218,72
9,0.0,uninfected,1,40.0,45.0,5.0,275.71909376169106,138.8520609163399,72
10,0.0,uninfected,1,46.0,51.0,5.0,269.22084728908936,138.4091120850767,72
1,0.0,uninfected,1,37.0,42.0,5.0,273.92792613374036,141.92425761571846,73
2,0.0,uninfected,1,41.0,46.0,5.0,270.12534640715995,146.10790246655955,73
3,0.0,uninfected,1,41.0,46.0,5.0,270.4946051280963,151.10287002942687,73
4,0.0,uninfected,1,38.0,43.0,5.0,273.3653125642865,150.4405280648355,73
5,0.0,uninfected,1,42.0,47.0,5.0,268.43026745493967,139.3112334866258,73
6,0.0,uninfected,1,46.0,51.0,5.0,265.669674048797,149.35375959157446,73
7,0.0,uninfected,1,38.0,43.0,5.0,273.51172873058545,153.8536514584472,73
8,0.0,uninfected,1,37.0,42.0,5.0,273.5343747728709,136.76215197414092,73
9,0.0,uninfected,1,40.0,46.0,6.0,271.95803598288495,125.7634677407033,73
10,0.0,uninfected,1,35.0,40.0,5.0,276.411918225036,160.7484713256327,73
1,0.0,uninfected,1,36.0,41.0,5.0,267.1903706569743,139.73423783070567,74
2,0.0,uninfected,1,43.0,49.0,6.0,261.67231597403924,121.22171733089974,74
3,0.0,uninfected,1,39.0,45.0,6.0,265.00100395931605,122.49963093432837,74
4,0.0,uninfected,1,40.0,45.0,5.0,263.4389640558505,143.07725660111782,74
5,0.0,uninfected,1,43.0,49.0,6.0,261.6754129172666,121.31386409982966,74
6,0.0,uninfected,1,44.0,49.0,5.0,260.1370126233716,147.83627584048628,74
7,0.0,uninfected,1,35.0,40.0,5.0,268.47269699957826,154.9378074675404,74
8,0.0,uninfected,1,42.0,47.0,5.0,260.96496766451145,137.1494296508897,74
9,0.0,uninfected,1,40.0,46.0,6.0,264.15998185012245,119.99065586993865,74
10,0.0,uninfected,1,38.0,43.0,5.0,265.6359224087327,148.76647016980993,74
1,0.0,uninfected,1,38.0,43.0,5.0,273.09443539354834,132.08553735584363,75
2,0.0,uninfected,1,37.0,43.0,6.0,275.74150872452606,125.49596073065044,75
3,0.0,uninfected,1,47.0,53.0,6.0,267.0724013332198,125.6384848550261,75
4,0.0,uninfected,1,37.0,42.0,5.0,275.7453177445271,158.07000228680062,75
5,0.0,uninfected,1,39.0,44.0,5.0,273.3445551134911,147.1660908982236,75
6,0.0,uninfected,1,43.0,48.0,5.0,267.8606406879266,134.58161475933957,75
7,0.0,uninfected,1,36.0,41.0,5.0,276.6715196826754,155.07304745036686,75
8,0.0,uninfected,1,34.0,39.0,5.0,278.632188017651,155.54574089723258,75
9,0.0,uninfected,1,36.0,41.0,5.0,276.6099179434199,152.35340828290327,75
10,0.0,uninfected,1,44.0,50.0,6.0,269.2057750753716,116.73638156854221,75
1,0.0,uninfected,1,34.0,39.0,5.0,252.77188038161088,151.81176472593816,76
2,0.0,uninfected,1,37.0,43.0,6.0,250.4125146120288,116.14168341485461,76
3,0.0,uninfected,1,41.0,46.0,5.0,246.1592787328934,129.21766178001283,76
4,0.0,uninfected,1,36.0,41.0,5.0,251.2288488586225,139.5213869786633,76
5,0.0,uninfected,1,44.0,49.0,5.0,244.5964166455085,140.38726362271217,76
6,0.0,uninfected,1,32.0,37.0,5.0,254.56955690070683,146.17419982453177,76
7,0.0,uninfected,1,40.0,46.0,6.0,248.20091739963232,117.82939188637889,76
8,0.0,uninfected,1,38.0,43.0,5.0,249.70179193585793,148.68813579111313,76
9,0.0,uninfected,1,36.0,41.0,5.0,251.1861237120919,137.9510047087988,76
10,0.0,uninfected,1,48.0,53.0,5.0,240.59240446217197,132.96835782812732,76
1,0.0,uninfected,1,42.0,48.0,6.0,270.17272855008304,123.25286311773209,77
2,0.0,uninfected,1,46.0,52.0,6.0,266.8525424363083,126.56491806972878,77
3,0.0,uninfected,1,38.0,43.0,5.0,271.9833437304088,132.25836567376675,77
4,0.0,uninfected,1,38.0,43.0,5.0,273.19531206637186,147.01368140226992,77
