t_since_mm,wetmass_mg,treatment_id,y_wetmass_mg,pretreatment_24D,num_sample
16.0,162.91746335638186,1,0.9134001447097186,0.0,1
26.0,216.49976387375816,1,0.8406696095246162,0.0,1
16.0,139.20522009391743,1,0.7804569599760568,0.0,1
26.0,264.22083587250756,1,1.0259707583363882,0.0,1
16.0,207.46581225333907,1,1.1631613887824266,0.0,1
26.0,346.37865693126554,1,1.3449899670092111,0.0,1
16.0,127.03539569946716,1,0.7122265865466186,0.0,1
26.0,249.0552534553141,1,0.9670827299119806,0.0,1
16.0,221.76601200247947,1,1.243335755919914,0.0,1
26.0,363.1710611233576,1,1.4101949520981427,0.0,1
16.0,151.99389789482802,1,0.8521569478923007,0.0,1
26.0,279.94542522083725,1,1.0870294133245915,0.0,1
16.0,137.49421605571595,1,0.7708641802709526,0.0,1
26.0,262.0994240384287,1,1.0177333061272678,0.0,1
16.0,248.66683277553983,1,1.3941557667444997,0.0,1
26.0,167.12768747253858,1,0.6489576027908128,0.0,1
16.0,250.18093713427632,1,1.4026446243039268,0.0,1
26.0,165.4478318787954,1,0.6424347155562877,0.0,1
16.0,136.9115845910249,1,0.7675976448535855,0.0,1
26.0,261.3792701902719,1,1.0149369453207004,0.0,1
16.0,204.30780042257172,1,1.1383251073862706,0.0,2
26.0,332.5679902534345,1,1.1583680517053638,0.0,2
16.0,189.81509209606466,1,1.0575772664914673,0.0,2
26.0,315.68743558380254,1,1.0995713671252683,0.0,2
16.0,132.31663766226714,1,0.7372178177453974,0.0,2
26.0,247.10960965787865,1,0.8607078416625027,0.0,2
16.0,214.9185283239783,1,1.1974440345776611,0.0,2
26.0,344.8497474547635,1,1.2011466581189882,0.0,2
16.0,153.34135156484157,1,0.8543595013297387,0.0,2
26.0,272.550861346174,1,0.9493223025090156,0.0,2
16.0,135.02507389159732,1,0.752308190972579,0.0,2
26.0,250.4148358918403,1,0.8722202799767312,0.0,2
16.0,217.3548892080535,1,1.2110185077953277,0.0,2
26.0,187.5386011617009,1,0.6532159751203995,0.0,2
16.0,189.69083286941873,1,1.0568849414934842,0.0,2
26.0,315.54146556490457,1,1.099062938739634,0.0,2
16.0,137.08736724384684,1,0.763798502633739,0.0,2
26.0,252.929520022056,1,0.8809791799368644,0.0,2
16.0,220.95305767749673,1,1.2310661295743361,0.0,2
26.0,351.8144446590806,1,1.225405405105235,0.0,2
16.0,124.38829286456178,1,0.710161349663031,0.0,3
26.0,254.51925722823913,1,0.9907649028002549,0.0,3
16.0,152.06319476830288,1,0.8681637246064056,0.0,3
26.0,224.4030406433162,1,0.8735317679781011,0.0,3
16.0,114.44009051306195,1,0.6533647762398835,0.0,3
26.0,242.41562392447625,1,0.9436491945260519,0.0,3
16.0,225.5260911918747,1,1.2875802828119616,0.0,3
26.0,370.3222201675478,1,1.4415500911982349,0.0,3
16.0,135.87196592652293,1,0.775724278239043,0.0,3
26.0,268.21089461250614,1,1.0440622207711112,0.0,3
16.0,242.77375510830015,1,1.3860511598000378,0.0,3
26.0,169.92636344838306,1,0.6614708796441461,0.0,3
16.0,120.22354456106518,1,0.6863838444967021,0.0,3
26.0,249.49818281647086,1,0.9712194100320304,0.0,3
16.0,194.02046109053785,1,1.1077074002480753,0.0,3
26.0,203.81980821308466,1,0.7934075978067026,0.0,3
16.0,202.15180652494988,1,1.1541311199993056,0.0,3
26.0,199.37739534462918,1,0.7761146558040195,0.0,3
16.0,240.09053926067415,1,1.3707320638955534,0.0,3
