C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.0,13.1,18.3,5.2,346.3732974432087,176.6908261257868,17
10.0,16.2,21.4,5.2,342.17666152926,176.03563671021806,17
100.0,19.0,24.1,5.1,239.78876640642255,137.6054083698296,17
0.0,14.1,19.2,5.1,344.85550752310075,184.76952636109547,18
10.0,16.1,21.3,5.2,342.5425026255021,176.25041138808447,18
100.0,15.9,20.9,5.0,248.11156891187738,137.36634915442792,18
0.0,14.4,19.7,5.3,344.6915847394558,178.56282858316246,19
10.0,19.5,24.7,5.2,338.31501910999816,179.58639640478026,19
100.0,16.4,21.5,5.1,247.11432310173927,135.86070422976175,19
0.0,16.6,21.9,5.3,342.52449777198655,181.8287225085913,20
10.0,18.9,24.2,5.3,338.8602988934456,173.22548518713765,20
100.0,15.1,20.1,5.0,253.19145522880527,148.28473175122087,20
0.0,16.4,21.6,5.2,342.13712651827694,180.5674357338465,21
10.0,14.3,19.4,5.1,344.58993967719914,180.0076354112171,21
100.0,17.4,22.4,5.0,241.41986423106482,133.4510739611576,21
0.0,14.6,19.7,5.1,344.2678844994131,182.37277460022784,22
10.0,14.8,19.9,5.1,343.9461767676091,176.83960805365436,22
100.0,18.8,23.9,5.1,240.98464477255624,131.80001287432478,22
0.0,19.5,24.9,5.4,338.3403585957265,170.60633827876345,23
10.0,14.2,19.4,5.2,344.9782283695505,178.45834926590777,23
100.0,17.4,22.3,4.9,243.73682933719988,139.84296919494287,23
0.0,13.5,18.7,5.2,346.20092432200124,182.10140341055492,24
10.0,16.5,22.0,5.5,342.512660664805,171.95389868093224,24
100.0,18.4,23.5,5.1,245.00535082846463,136.14975353715647,24
0.0,15.3,20.7,5.4,343.81774937787634,174.90007707192257,25
10.0,16.6,21.7,5.1,341.4432459242188,179.45516880062965,25
100.0,18.2,23.2,5.0,242.38362066294258,135.12257989239998,25
0.0,15.1,20.2,5.1,343.45762128392255,181.25336790010738,26
10.0,15.9,21.1,5.2,342.6640306603119,176.95648681760062,26
100.0,18.1,23.1,5.0,240.4005617328546,136.24404173022486,26
0.0,17.9,23.1,5.2,340.1638342634258,178.37646486329965,27
10.0,14.7,20.0,5.3,344.4580558303566,178.06013298879606,27
100.0,16.3,21.3,5.0,248.06073707975446,136.78566110448446,27
0.0,14.8,20.1,5.3,344.63872334667303,178.9574123141748,28
10.0,14.7,20.1,5.4,344.74336097252956,176.32799698363291,28
100.0,17.5,22.4,4.9,244.77050977842555,137.0592761203314,28
0.0,15.0,20.4,5.4,344.25024322132987,172.75967741387709,29
10.0,16.6,21.9,5.3,342.09199245497615,179.46404621854097,29
100.0,16.6,21.6,5.0,245.7333685233175,132.81269225248454,29
0.0,15.5,20.6,5.1,343.0115213932349,176.91428692611981,30
