spc.log_k_D_G,spc.log_e_G,"spc.B[1,1]",weight,loss
-1.8296976490380001,1.8971089106577952,13.872937285450318,0.0006985122562145009,0.04361438325699561
11.03086267769435,1.6505967017307794,19.282408299461032,9.104054750477244e-15,0.0066792263921228775
0.5601449382261343,2.830661790846967,1.625632969212869,0.01332612988073231,0.045177198680523875
11.077197468494273,0.18237097717651896,3.0788617955301314,6.243385608773383e-11,0.020718459343623288
-11.448402600296706,5.824118720544402,31.946012315528684,4.456218673753944e-18,0.04653584175418405
-1.0052906485689987,5.955054714085914,34.490533753293235,5.614835528929892e-16,0.04513222225685325
0.6242468867745496,1.7940076252067239,5.418797535743276,0.01030227808443529,0.039226388198874196
-3.932789973246242,1.4329903589746351,5.9961079234058285,0.015579586696472345,0.03596082061205873
-2.957718985891795,2.464287510047022,25.35104921348391,3.919622184642658e-9,0.043916495141297154
17.094394393490347,4.753392086987198,34.204707944029096,0.0,0.007625724308167332
-4.6424196076574,0.2715645314551245,11.443167850189653,0.0018421154620972468,0.04436771715222457
11.568712361072235,3.3867077954071605,3.9598951455584066,9.975361360404583e-12,0.008094096530874433
9.92127140674634,4.812567964104286,14.112084267410472,1.5682774828633345e-11,0.0025293336955378703
10.548418195463123,8.64897061573735,3.0115242646878135,9.217535011569975e-11,0.004622754037732009
4.616200938569188,2.0571179333689558,12.884631514809396,5.8245876854277036e-6,0.04670524812547411
2.859621046102043,2.8709910698346786,3.7470273252824615,0.0019432814767191965,0.047560393276733635
14.412728136372651,5.7823181048680805,0.26676117974250424,3.297601818577892e-16,0.0037227245334538954
10.889784004591167,6.709981088947378,15.806338221900653,1.7567750877463284e-13,0.006216028951197705
10.668375690058047,1.392279274693738,22.92195147533414,4.4116564870163565e-16,0.003714606717961312
-4.248059411522794,1.3153429776779624,32.30790153836768,4.339911366364274e-14,0.045321726096534995
-2.6035579961736444,1.8380647099003433,0.766605203993155,0.025006519955197624,0.03646756782458362
9.77524127569376,1.3503909614556793,11.148169378514314,2.218008948498806e-10,0.03538376702115234
1.8914075960040346,5.447317160007772,17.86032883491835,2.3817379490850564e-6,0.040733326438083584
9.381402888971168,5.021357462445577,24.405970148530344,1.6933630960264276e-15,0.011107070895151394
-12.945556220704258,5.843493837722452,13.893053937277665,1.0296897418149886e-9,0.03385963186496427
-15.35653329826984,4.300539074234769,23.08484402776428,2.1835471501394208e-16,0.044199153346008296
11.639737964551893,4.569957429934144,15.05839455499208,4.531083147467896e-14,0.010090780927509976
8.374663086064327,2.207267710345196,9.63754065391754,1.7527051606323086e-8,0.04382862924769547
-4.445284210052911,0.9773821961862712,10.809528852248954,0.0027777509360020942,0.0434225383310591
13.48434161222202,1.6961487545147467,21.640998509675846,0.0,0.008890950213837973
9.99305422730222,5.281964196289987,32.50819860768698,0.0,0.0030939683545056352
-9.287186891372421,10.608217338387547,16.01158480954455,1.0174405310653854e-7,0.045252967382363465
-4.835391692235046,4.172939774302636,10.012872768240081,0.002642175238654579,0.04362173775042327
14.188379371717353,10.659596096128245,22.903232866847212,0.0,0.0037002787120112915
11.465363494665532,2.111087718041311,24.553975554104504,4.456218673753944e-18,0.0038222271924331984
10.460983265821522,9.943754144322067,7.761406713336102,3.0295353082404166e-11,0.003616782717289731
-3.369436435667918,0.3555346129857566,22.043021746070057,2.839523749140994e-7,0.04729905820944523
4.761229582035835,13.485294427411294,52.45825297501142,0.0,0.03589022613826322
9.286824439190106,5.020439569168438,15.274504231019085,3.5734488812517616e-11,0.016279708571605808
18.956002047617044,0.6315201080503112,14.905692470334609,0.0,0.004752157856829303
12.978082968147596,14.436655661458776,7.985852311729947,1.4259899756012115e-15,0.002817982071837422
-11.618473432096614,3.556493850546935,13.337203706470914,4.314037475624726e-8,0.043687220169737986
11.402532796653627,2.7254930959293375,8.903844661347417,4.764357282041157e-12,0.0028549760762284727
-3.3444545783629547,0.676428068553203,2.8628494238578175,0.024094337944360323,0.04205357248795335
-2.359531455952044,2.6280026559641554,6.6891348042657315,0.016120033003434155,0.04478527649470661
9.62895473951119,10.759206429810192,2.835848555807277,6.751347420625963e-10,0.014176813055658023
-0.6415349166225874,7.441320246477291,1.4309292135297023,0.012412173427037798,0.034750443549719984
15.672012137654926,9.235800401140004,27.457454180481008,0.0,0.003854832045805303
6.901785729988346,2.604739598967028,9.047907849256028,6.376970041414314e-7,0.046563104770886495
0.9183267009748293,1.5252971878608599,27.926348943408335,3.073494568524557e-11,0.045282347446226986
16.658488157287465,6.667073403247526,1.6120269341239226,0.0,0.01096469248044588
16.278192096397873,9.111003629257482,1.7095210336240005,0.0,0.003758427943590002
-7.557912657095237,6.586088745017344,8.450630836976728,0.0003312402602621063,0.03789822424786789
13.27836075075456,11.32398675000757,0.3457673728110956,5.053351976036337e-15,0.0036981357598468417
13.414386817189254,3.2495653751802878,32.94569006885858,0.0,0.002938715959547538
9.97210973263777,6.703287967550597,18.46491341210175,2.3486946141750106e-13,0.00323390960728884
2.748814176152367,11.582500838226554,5.194351138410079,0.0002641254900856982,0.0467063271210025
17.46840783130512,1.1746390447134465,19.11156818125779,0.0,0.004888898613634005
0.2632999613596674,2.7160730938263007,3.386543167293678,0.014608558883434052,0.04650915860166177
-5.217102238585634,0.26777903282444804,7.0878604596772385,0.007546673020263788,0.04307196403095663
5.61953424048084,2.8241284825779758,23.527712704399683,3.3915553933639736e-11,0.044143523015544014
10.641433500844407,1.8125534368745269,5.577321265902549,1.5167280738132877e-10,0.007795994812123649
-6.867356852633124,10.17444053855829,41.51929705509149,0.0,0.04756253844158398
9.891736930566562,2.076712345742764,6.221521432098601,1.1151350699557985e-9,0.002494838558290673
1.2191951361523743,10.403765285960898,0.3863533049018897,0.002238142611258516,0.03987787951016626
10.203366843488123,2.0327648516811636,15.26135555920216,4.02986103930059e-12,0.003899601216720212
4.329126674799603,2.0994625931362796,13.659985470413677,5.381877491079335e-6,0.046771574710215404
-1.7514920190900218,3.0768942804304826,6.701031804882104,0.015287675934705177,0.04449771932472095
10.929925111546813,12.150411491051415,8.080345663266275,3.0615648276329964e-12,0.004043291188130057
14.863678702060763,6.940666565219303,19.989468060850122,0.0,0.002722454358053816
9.7036331348744,6.277536892603986,7.876917216137684,6.433800897902628e-10,0.013452086425621679
0.03768284726769955,2.1542627346851164,14.28244109573139,0.00028320626682750897,0.04771843434137632
11.640612918544939,0.7788077852611166,2.2187098955582742,1.08906865003925e-11,0.011030534406611142
9.796385498488613,7.588025897976127,3.105386809495918,1.0409716748234365e-9,0.00958017591261738
13.645671720299495,4.813814738933702,11.584398728013017,4.6344674207040495e-16,0.005683372049989427
2.325719305591956,2.4620582214505253,37.54699242831531,0.0,0.04494674237774634
5.8985963921478834,7.9375513633231645,1.0817914762971188,8.9085952952868e-6,0.038019855666066915
13.183426061532748,4.950876295357048,34.602969554117166,0.0,0.006435165820936239
4.49966777348491,8.15218138852522,20.032587538910818,5.5291045306922286e-9,0.04398359703750315
1.8861314232195299,3.340381195990007,16.08859021232727,1.5525434995970083e-5,0.04577070556182501
9.353544277656077,8.048564225714681,19.400782549810263,3.666398475984305e-13,0.031880115458375664
14.6852973391426,9.771065958822097,6.285390734428167,2.6737312042523652e-17,0.0043915910464523405
9.46053232632301,2.6913821927759596,2.6398973536801433,5.987288324765916e-9,0.025524353276381483
-3.657077575381997,4.922415229819213,0.7411516538765888,0.01823815611336372,0.043917557358886236
10.884003056295256,15.703884228866375,15.697062460570283,7.76273292967787e-15,0.0037080785093996744
11.991497703196154,0.889357739978563,22.52845923995503,1.336865602126183e-17,0.004207595867710894
0.7592854375252052,3.1317588149020974,6.391075567190273,0.007276462957314107,0.045434010513521486
4.594628572573953,6.7397553195765285,28.732326965397768,6.151364257240518e-14,0.0345548344542347
13.762783838413121,8.777747042218287,6.273594559714924,1.1719855111972532e-15,0.0029874989494834787
9.880124772686262,2.3277125874863893,12.790667690084824,5.821326444525956e-11,0.0045801679915099805
9.969189577695186,2.3588780103292137,24.4302855816796,4.5007808604914335e-16,0.0035413318240874524
-21.521557688091388,2.9603333477442506,7.663493345821234,0.0,0.04496194168940678
-6.325969960135977,3.0874689542726497,0.32022649943620285,0.005910403725187151,0.040813131224401514
4.087905218815845,5.1958185710749945,8.305936380225956,9.672895406820325e-5,0.040841374853748
11.165442142342723,2.1500228038735334,21.017304356774304,8.912437347507692e-16,0.009840520537562228
15.881258062514902,0.19955729338560912,16.637818054550596,0.0,0.0029058419133745597
14.192603780021846,4.557311547036493,27.188424207587094,0.0,0.0063838563797035015
-4.1273309176304736,7.076045002083398,52.43626130271463,0.0,0.045530624161139364
14.587279137986908,10.354530544474224,43.563292761627864,0.0,0.0027661880112678006
13.623745635609326,3.8651858659093747,4.547765148333032,7.56220308935902e-15,0.004908680388112083
-1.2351769663498366,3.2496365913794127,11.646383918226286,0.002279432764174197,0.03353010251414173
-7.049381685965077,1.3173688985981702,17.451038384136172,3.01920059028178e-6,0.04095932955729468
10.970124009738436,8.989831759211775,13.738002213707611,3.783775275848805e-13,0.003860751102070049
9.19504196204114,3.1735481576404685,4.362497850106998,9.839455038598374e-9,0.037983788182589295
-3.491350482106962,6.299184630319177,10.003031719060324,0.0033202534897056467,0.03782562320696384
-11.498733565790541,2.510399238102063,2.153586461303184,2.9816060485789935e-6,0.045603504422623994
0.6399551118981353,2.521542309866671,21.843707889972734,1.37991118277139e-7,0.04554211806329958
10.450078361414882,7.4220160234905235,1.174551176275512,1.7224626867584825e-10,0.00604884841643368
10.863205834809046,5.3752126456594596,21.5460572533315,8.199442359707091e-16,0.006886390407603891
-2.733247450603435,2.561037633795136,35.771780964844154,8.466815480132477e-17,0.03738451371457216
10.393432496688217,0.9616978268702694,3.8247347684126454,4.4188284103892863e-10,0.003076126626391314
10.4660506309054,2.7121494422526657,13.134738726334547,8.369491662552522e-12,0.0038895221557660696
0.7726002644488008,2.0920013007216673,25.670752802320273,9.175375964110313e-10,0.042578066656144824
11.504573660224521,0.02762889187295192,1.6850242641414832,1.7169240146639485e-11,0.0025517211276305718
7.175264437479946,3.550001275541935,38.6042898552256,0.0,0.03451797067491323
-10.289094120420817,7.633873910703285,48.87792660721199,0.0,0.04668338176035135
3.5914413024908853,3.295707983652457,15.064464085187911,4.965061584253143e-6,0.04300726479684913
11.546582741043053,3.7637439861770208,8.749109588012708,2.875027513977246e-12,0.0059830130834475515
10.855427270879003,7.002211699329553,7.626183409453756,2.1465765763865148e-11,0.005505738363103471
-11.444916006396369,2.694295488288352,15.57262568816036,1.2736665160666924e-8,0.039305133566195964
11.55072357452347,6.22059385613159,17.590629086586993,5.1959509735964265e-15,0.003831847884125538
20.98534219604982,5.503529973814665,6.666601852405323,0.0,0.0044482046863339
-11.526665264175971,11.016728273332314,3.183062797713239,4.972883968608245e-7,0.046084123240437064
13.74770299146968,7.6758019549882395,17.855712815367486,0.0,0.003963802522818401
10.219284584832138,10.168481991860519,3.3649830154634217,1.4955603668390154e-10,0.004284401333804236
2.6099262250618938,1.887394250525586,5.126426665519162,0.002248929333319827,0.0460969527131594
-2.9116503807913627,5.642797077820974,21.63026787181617,3.1111475226095493e-7,0.038692359667934245
-0.495233788524948,1.5301876316534726,6.473809547635073,0.013587059254755634,0.04717157782290039
7.951673706519156,3.934850277304846,12.123143764536984,1.0832929662119476e-8,0.04633522575592393
-1.8753617390304824,2.3923673688776894,13.172417893441265,0.0010897708336560436,0.03706554532607503
-9.981865346694915,2.039062389632648,8.961254942564748,1.3130687125680056e-5,0.04670607216316461
0.4007728550243437,2.679777026996283,1.7008198988876866,0.014485182971595293,0.04653123247199739
-3.5110434217313387,1.430164339157589,38.10321875101883,0.0,0.04343444899970804
1.4677909800260074,3.164387538827607,26.19348783308055,2.309037374062125e-10,0.04291189389676014
-9.75666240242841,4.50798325132906,1.045650775247334,6.70723051669961e-5,0.045527845415041304
3.330125597922061,2.692619744836584,1.6899416267976122,0.0012442391559217226,0.03855161041848734
10.132122848902771,0.8682781420531307,7.818928374863464,3.710444286397493e-10,0.005466446299033867
5.748590327160775,1.6512668277979068,19.90664313228678,2.0488815432216256e-9,0.04705606448626393
-4.0209170400218355,1.2881524456828037,16.68597420401639,5.721968023257937e-5,0.0394001964494209
10.851625445153028,9.837499934424038,2.1370548555913382,2.7303358744765854e-11,0.0050836073205550265
13.544438437410683,4.299613798794648,15.685630140239219,4.0105968063785465e-17,0.004352440855225643
4.665506292441295,5.172553452358312,15.673164802111662,4.862069296493973e-7,0.04691425710868782
-3.493445883003235,1.4350147946211225,4.896745171323156,0.020001301758672964,0.04435784441777139
9.84667759137604,5.36108323277804,14.781396992289437,1.0747775567602255e-11,0.003601846465082739
10.51911232012133,3.0100116523448843,15.503620628936428,1.2168239834557106e-12,0.007616008233996401
7.975700176974886,2.406403242468096,35.52950224404594,0.0,0.04498328894524912
9.358976737162807,2.874181888911383,0.02093678647275743,7.124146942124152e-9,0.03901340987761263
12.671899566639489,5.45315017344967,19.59284711570024,2.228109336876971e-17,0.00492384998247963
-3.643584354276582,0.5407337422416614,4.380407291611258,0.020882511832812315,0.045397326879324164
-10.104683840554038,7.856494943804721,8.311739549263601,5.936466321088462e-6,0.043159844501009986
9.68633641100201,5.091344234688788,1.535693961222839,2.4255901526412888e-9,0.009912856868642834
10.849473441249872,3.137103312119784,12.667671922971056,3.4716082450503978e-12,0.003327184844811778
14.121190950350957,5.949226240257312,33.291734053881726,0.0,0.004162728095159369
12.050313751985307,1.0564667933696523,8.848969594555895,6.760395663278033e-13,0.005498534229829564
9.531353197389738,9.444727245141154,15.302888807574673,6.5760463519999785e-12,0.010162820940598737
14.502406018861876,7.471205210285682,10.840167292392206,1.782487469501577e-17,0.005338569212390143
10.186322318438693,5.8267316665700015,19.039429113337036,8.559504828528325e-14,0.0035235658907029747
11.68656509065395,9.074916465597592,43.23446732060959,0.0,0.0041233862959408575
-6.864026107558088,8.563159893007295,14.572495126380108,1.415631208826533e-5,0.039512467621464195
13.144899918989621,8.332667781423382,5.675230340592191,1.4366849004177573e-14,0.004602236988604
6.079316825506838,5.390622397049338,10.196617560375124,1.3935995412988618e-6,0.041968256980634305
-3.9688376196556137,4.904577771053445,11.772071886918656,0.0014630050279310356,0.03955249334602581
-11.942178551387965,1.4266997487872541,5.978967756784011,7.35556344509279e-7,0.034989245789986134
-3.8125665710846737,10.377978947704404,6.208106361285448,0.00427455826394222,0.04540349443211836
-3.4681609658946755,2.798816886635219,6.752357889834825,0.014117699385394472,0.04610968114625537
-10.150963903734539,9.604754584741027,3.0777250212549787,1.1417068035017056e-5,0.031860865918422875
7.761673073586889,2.3080045340953372,24.543817843836905,1.119402130843869e-13,0.04710073600279052
-2.769695521629779,1.684417904383655,9.179819026841507,0.00844408266327576,0.04659014863296306
11.744914423649696,8.258778921834832,4.567698496107386,2.104676535722301e-12,0.002693440173246609
-3.8887792521490816,3.6033632686927612,12.253375973356798,0.0013365297547563127,0.04395713164271303
0.45161839178630014,1.1751345142418592,13.719685916512482,0.0003506362859043943,0.04720773869065742
