t_since_mm,wetmass_mg,treatment_id,y_wetmass_mg,pretreatment_24D,num_sample
16.0,158.15844642576272,1,0.8991875537729561,0.0,1
26.0,205.76543418233567,1,0.8932477384499568,0.0,1
16.0,242.6889798174475,1,1.3797739862861866,0.0,1
26.0,119.12655193041964,1,0.517139934236455,0.0,1
16.0,122.35110039352985,1,0.6956099351666789,0.0,1
26.0,232.07611862404752,1,1.0074649755093343,0.0,1
16.0,124.8167857153804,1,0.7096282415109396,0.0,1
26.0,235.17688132328541,1,1.0209256876040094,0.0,1
16.0,143.10797626651953,1,0.8136202271365311,0.0,1
26.0,257.8666426274558,1,1.1194241455761087,0.0,1
16.0,160.70054070160714,1,0.913640272454849,0.0,1
26.0,279.3232659856329,1,1.2125694319339742,0.0,1
16.0,214.64345895033975,1,1.220325130580462,0.0,1
26.0,343.6191741322983,1,1.4916842150938245,0.0,1
16.0,164.8344186233384,1,0.9371428526839886,0.0,1
26.0,203.065244806195,1,0.8815259540637272,0.0,1
16.0,257.0378376194568,1,1.4613523947620244,0.0,1
26.0,136.31255360272442,1,0.5917460369950945,0.0,1
16.0,170.5643211166082,1,0.9697194056453837,0.0,1
26.0,291.23326175417344,1,1.2642718805375146,0.0,1
16.0,125.90023167051433,2,0.7157880207706542,0.03,1
26.0,236.54085126939714,2,1.0268468136401656,0.03,1
16.0,128.41556763224114,2,0.730088608829376,0.03,1
26.0,239.68344374420178,2,1.0404891128540443,0.03,1
16.0,130.79765373281492,2,0.7436316235848789,0.03,1
26.0,216.62697078224872,2,0.9403987239520526,0.03,1
16.0,127.6748102075376,2,0.7258771369054218,0.03,1
26.0,238.7594091003622,2,1.0364777887016714,0.03,1
16.0,253.66416290233988,2,1.4421718426975227,0.03,1
26.0,150.53093091841689,2,0.6534693941378501,0.03,1
16.0,156.6243517397353,2,0.8904656746753855,0.03,1
26.0,274.3871351698749,2,1.1911412085523843,0.03,1
16.0,247.83253406117873,2,1.4090169389241296,0.03,1
26.0,157.97553725742608,2,0.6857871534466244,0.03,1
16.0,125.57868763694043,2,0.713959927491328,0.03,1
26.0,236.1352593113691,2,1.0250860995499604,0.03,1
16.0,128.3139690861792,2,0.7295109846166649,0.03,1
26.0,239.55396590067,2,1.0399270369574112,0.03,1
16.0,171.75408520756676,2,0.9764836416801509,0.03,1
26.0,292.6715125036096,2,1.2705154667567597,0.03,1
16.0,216.09151855039772,3,1.2285578693239143,0.3,1
26.0,142.62404262390476,3,0.6191448239527976,0.3,1
16.0,108.81451765928047,3,0.6186496020935525,0.3,1
26.0,209.770335572488,3,0.9106334044326049,0.3,1
16.0,100.73062895198136,3,0.5726897923207558,0.3,1
26.0,219.44281715955353,3,0.9526225866155998,0.3,1
16.0,209.75362433055253,3,1.1925246651011516,0.3,1
26.0,119.45330944253152,3,0.5185584203387263,0.3,1
