C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.03,13.1,15.9,2.8,306.9417490799873,126.83109580864382,65
0.3,13.6,16.2,2.6,305.5986179702485,133.7454448757141,65
3.0,14.1,16.8,2.7,296.2944828398225,126.99119002383222,65
30.0,Inf,Inf,NaN,Inf,Inf,65
0.0,14.9,17.5,2.6,299.32548428569106,131.51867222158006,66
0.03,12.9,15.6,2.7,320.19833499966114,134.4962179822816,66
0.3,13.5,16.0,2.5,293.80409616176803,133.2096546176691,66
3.0,13.7,16.3,2.6,304.8140388509684,133.3853965388037,66
30.0,Inf,Inf,NaN,Inf,Inf,66
0.0,15.4,17.9,2.5,286.2067757671436,131.55342089743402,67
0.03,14.9,17.4,2.5,291.3938390637719,133.02348186402736,67
0.3,16.1,18.8,2.7,316.0611714735554,132.76902428131103,67
3.0,14.0,16.4,2.4,298.1169789555455,137.7382495048657,67
30.0,Inf,Inf,NaN,Inf,Inf,67
0.0,14.5,17.2,2.7,309.1412956930631,130.65039976442975,68
0.03,14.2,16.9,2.7,307.7186358459997,130.81680083389432,68
0.3,14.2,16.9,2.7,302.8336438089885,128.99258647942378,68
3.0,14.7,17.4,2.7,302.41116085388677,127.89637364163029,68
30.0,Inf,Inf,NaN,Inf,Inf,68
0.0,14.2,16.8,2.6,300.4903976825432,131.47833073007996,69
0.03,14.3,16.8,2.5,291.37361103862656,132.57257900077508,69
0.3,13.6,16.2,2.6,304.264610766449,132.73511889506867,69
3.0,16.4,19.2,2.8,299.1151366805298,124.19735838494466,69
30.0,Inf,Inf,NaN,Inf,Inf,69
0.0,12.1,14.5,2.4,291.6386641252539,136.78252122480944,70
0.03,15.6,18.1,2.5,288.2512396664926,131.4368770495242,70
0.3,13.8,16.5,2.7,302.22765671468414,128.4032979854361,70
3.0,15.2,17.8,2.6,293.256744680409,129.58413689607997,70
30.0,Inf,Inf,NaN,Inf,Inf,70
0.0,13.2,15.8,2.6,307.20724472311906,133.59597351486175,71
0.03,12.6,15.5,2.9,316.1325808645037,126.47221412432029,71
0.3,15.2,18.0,2.8,306.4500646778985,126.61638186194553,71
3.0,12.5,14.9,2.4,290.9421342809611,135.7598839697779,71
30.0,Inf,Inf,NaN,Inf,Inf,71
0.0,13.4,15.8,2.4,285.5104976757035,134.26964591373175,72
0.03,12.1,14.7,2.6,309.23382932030506,134.5812455421098,72
0.3,11.6,14.4,2.8,315.5635145663797,129.22560380243235,72
3.0,14.0,16.5,2.5,291.373022773695,132.68960748871078,72
30.0,Inf,Inf,NaN,Inf,Inf,72
0.0,14.9,17.4,2.5,296.24088341357026,133.6717329048288,73
0.03,12.7,15.2,2.5,291.8722278892276,133.09369670475616,73
0.3,15.6,18.2,2.6,291.5131055383925,128.83268290657392,73
3.0,14.1,16.7,2.6,303.6312001212213,132.7548318654195,73
30.0,Inf,Inf,NaN,Inf,Inf,73
0.0,13.5,16.1,2.6,297.2720942233773,130.61536638423303,74
0.03,14.0,16.7,2.7,314.491161882396,132.8515779552995,74
0.3,12.3,14.9,2.6,306.44033534989865,133.69450828560392,74
3.0,16.4,18.7,2.3,282.8496291766845,136.581181710688,74
30.0,Inf,Inf,NaN,Inf,Inf,74
0.0,13.0,15.7,2.7,308.7415007855351,130.862249407634,75
0.03,12.7,15.4,2.7,306.77674744538274,130.56505025683316,75
0.3,14.1,16.7,2.6,300.9817169827749,131.80962538406249,75
3.0,12.3,15.2,2.9,312.71829639057154,124.70083235453403,75
30.0,Inf,Inf,NaN,Inf,Inf,75
0.0,14.6,17.2,2.6,303.75843098322423,132.48166983113055,76
0.03,13.9,16.7,2.8,305.0392930443068,126.59462536076543,76
0.3,14.9,17.6,2.7,305.66172211681163,129.40898243257828,76
3.0,16.2,18.9,2.7,296.79967009383023,126.88133773590005,76
30.0,Inf,Inf,NaN,Inf,Inf,76
0.0,14.1,16.7,2.6,291.8011949745938,129.3069841158985,77
0.03,11.9,14.7,2.8,320.6955499236407,130.9420862862059,77
0.3,11.9,14.6,2.7,311.1155959707579,132.31873964973457,77
3.0,15.9,18.4,2.5,289.8475681902091,131.34713156018478,77
30.0,Inf,Inf,NaN,Inf,Inf,77
0.0,15.2,18.0,2.8,306.4744126807192,126.60123981925628,78
0.03,13.2,15.9,2.7,305.94384977066443,129.95329009974748,78
0.3,16.0,18.7,2.7,309.70768910857737,129.9536621396635,78
3.0,14.0,16.8,2.8,306.06885591227643,126.40838096360324,78
30.0,Inf,Inf,NaN,Inf,Inf,78
0.0,15.3,17.9,2.6,301.91113239689264,132.26199228113867,79
0.03,12.8,15.6,2.8,320.21998791290844,130.72602296607326,79
0.3,12.8,15.6,2.8,309.22938998085476,127.83511138217428,79
3.0,14.8,17.5,2.7,311.2566527014022,131.69059967245335,79
30.0,Inf,Inf,NaN,Inf,Inf,79
0.0,14.5,17.2,2.7,301.00703694504443,128.42279188250833,80
0.03,13.7,16.3,2.6,303.68330802742787,132.76334153154087,80
0.3,12.2,14.6,2.4,285.817160378601,134.73676556999598,80
3.0,12.9,15.8,2.9,318.3370363666677,126.71067260162806,80
30.0,Inf,Inf,NaN,Inf,Inf,80
0.0,10.7,13.0,2.3,289.48682345035814,139.51145724288241,81
0.03,13.1,15.8,2.7,304.2590517991294,129.76456798356517,81
0.3,14.0,16.6,2.6,295.7693944055065,131.0415207544167,81
3.0,13.1,15.8,2.7,326.60652759867975,135.09266532532092,81
30.0,Inf,Inf,NaN,Inf,Inf,81
0.0,13.0,15.5,2.5,295.11664912015084,133.72201985828784,82
0.03,11.3,13.9,2.6,318.06301351356706,137.47991771137598,82
0.3,13.8,16.1,2.3,291.91043965870904,139.6630033642631,82
3.0,14.3,17.0,2.7,308.5799670480628,129.86421154518737,82
