param,best_fit,median,q05,q95
"spc.KD[1,1]",0.37395642653554306,0.43845287811417344,0.15550447846731102,0.9354173751467181
"spc.E[1,1]",14.497803225295755,9.71229613811205,5.3925641766295,15.885399401925984
"spc.B[1,1]",0.5126947383086914,0.5739021271878924,0.5069768273824248,0.7379457949132675
