C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.0,14.7,17.4,2.7,307.1869774106094,130.7430946784349,14
0.03,15.5,18.0,2.5,291.7822849498451,132.4870837130374,14
0.3,12.6,15.0,2.4,301.98065566245043,140.34889854386282,14
3.0,14.1,16.7,2.6,298.36672219920473,131.20099230854063,14
30.0,Inf,Inf,NaN,Inf,Inf,14
0.0,14.3,16.8,2.5,292.9172829802198,133.08220509672128,15
0.03,12.8,15.4,2.6,313.32465289931963,136.09042646373254,15
0.3,15.0,17.8,2.8,302.4226898827052,125.83330083305748,15
3.0,15.0,18.0,3.0,321.13320010452475,123.99387227665966,15
30.0,Inf,Inf,NaN,Inf,Inf,15
0.0,12.7,15.4,2.7,301.815037546675,128.36652954862114,16
0.03,13.5,16.0,2.5,304.48858166559637,137.44088526767877,16
0.3,14.8,17.8,3.0,328.69125681046916,126.05230657754537,16
3.0,15.0,17.6,2.6,299.399567638905,131.4654895757541,16
30.0,Inf,Inf,NaN,Inf,Inf,16
0.0,13.5,16.3,2.8,300.5285136142591,125.69450614733253,17
0.03,16.3,19.0,2.7,307.5833222100888,130.12813902932442,17
0.3,10.6,13.2,2.6,305.4786478422717,133.82366495292584,17
3.0,12.7,15.5,2.8,327.66286038860636,132.61902067110822,17
30.0,Inf,Inf,NaN,Inf,Inf,17
0.0,15.6,18.3,2.7,311.64613396099037,131.57408964409942,18
0.03,16.1,18.4,2.3,278.51981441799614,135.36782396129487,18
0.3,11.7,14.3,2.6,305.8907432848836,133.70283660282234,18
3.0,11.7,14.5,2.8,317.8664620941214,130.21877668310805,18
30.0,Inf,Inf,NaN,Inf,Inf,18
0.0,15.4,18.1,2.7,301.9646722119067,128.70733487140643,19
0.03,15.4,18.1,2.7,306.73420844618005,129.57391096430743,19
0.3,15.9,18.4,2.5,289.81512695203514,131.93040031607708,19
3.0,13.0,15.5,2.5,286.9398077889118,131.07789190084276,19
30.0,12.2,15.1,2.9,310.2341537202996,124.1964718004643,19
0.0,15.1,17.7,2.6,302.9441518634118,132.6273662935878,20
0.03,14.6,17.4,2.8,306.8991609152951,126.85969950676304,20
0.3,14.0,16.6,2.6,293.7861855879787,130.04410832999332,20
3.0,13.8,16.4,2.6,307.50788874375394,134.38530792580065,20
30.0,14.7,17.1,2.4,287.6253030360832,133.58454114754113,20
0.0,12.4,15.3,2.9,310.33937098784975,124.49624813490209,21
0.03,16.0,18.5,2.5,294.87735116395584,133.5694580727383,21
0.3,17.6,20.2,2.6,301.69503435798947,131.84989113349565,21
3.0,13.4,15.9,2.5,292.797375052918,133.79330769858854,21
30.0,Inf,Inf,NaN,Inf,Inf,21
0.0,12.0,14.8,2.8,317.08251937329703,129.6524025155475,22
0.03,13.0,15.5,2.5,287.31941787032264,132.14372960821424,22
0.3,13.6,15.9,2.3,287.1194086291312,138.43807254579988,22
3.0,17.6,20.0,2.4,292.83243400149547,135.5609268822501,22
30.0,Inf,Inf,NaN,Inf,Inf,22
0.0,12.5,15.2,2.7,307.15448988371537,130.4878593594061,23
0.03,16.6,19.5,2.9,314.94424115911806,125.19807503460015,23
0.3,16.0,18.8,2.8,306.1952473464114,126.27969745911165,23
3.0,12.5,15.3,2.8,312.5035369044922,128.63589943588983,23
30.0,Inf,Inf,NaN,Inf,Inf,23
0.0,15.7,18.3,2.6,302.49176456867747,132.32083461269548,24
0.03,18.6,21.4,2.8,314.10510638753266,127.52444522541671,24
0.3,13.2,15.8,2.6,306.4851879765436,130.20699921861242,24
3.0,19.3,21.1,1.8,228.04752892593584,118.50211787895316,24
30.0,Inf,Inf,NaN,Inf,Inf,24
0.0,15.0,17.8,2.8,307.3017242855874,126.61050509506659,25
0.03,13.1,15.5,2.4,288.27351807139337,135.07198834578298,25
0.3,15.1,17.5,2.4,284.64109220636306,130.2376703094087,25
3.0,21.1,23.1,2.0,239.45976407708554,113.4236919112748,25
30.0,Inf,Inf,NaN,Inf,Inf,25
0.0,13.9,16.5,2.6,297.18881309920334,130.71476911204334,26
0.03,16.3,18.9,2.6,293.21068779138784,129.3502172551751,26
0.3,17.3,19.9,2.6,293.1187458113685,128.49626940528444,26
3.0,14.4,17.1,2.7,320.2124726716365,133.81571920088263,26
30.0,Inf,Inf,NaN,Inf,Inf,26
0.0,16.4,18.9,2.5,294.7536166947163,133.27641381992754,27
0.03,11.0,13.7,2.7,308.03046765826764,130.33425954420477,27
0.3,13.9,16.4,2.5,291.6593640253709,133.10742833695167,27
3.0,16.7,19.6,2.9,300.228152611243,121.40214362575514,27
30.0,Inf,Inf,NaN,Inf,Inf,27
0.0,12.9,15.3,2.4,291.1512872251599,135.86086271777734,28
0.03,15.6,18.3,2.7,309.1400383518189,129.3670246139165,28
0.3,13.3,15.9,2.6,299.9862094293909,128.65140216263336,28
3.0,14.6,16.7,2.1,278.8855369616982,130.36715869285135,28
30.0,28.1,29.4,1.3,200.65379963303104,107.45083412417833,28
0.0,14.5,17.3,2.8,299.5743791296573,124.62828635345875,29
0.03,16.2,18.8,2.6,304.2529853292527,132.05648255657394,29
0.3,16.0,18.7,2.7,304.65914730736813,125.82919034394715,29
3.0,Inf,Inf,NaN,Inf,Inf,29
30.0,Inf,Inf,NaN,Inf,Inf,29
0.0,13.3,15.9,2.6,296.77530404334806,131.2650136540917,30
0.03,13.9,16.7,2.8,310.70665487018425,127.75163930324929,30
0.3,13.8,16.3,2.5,302.78029763280045,135.97079414917178,30
3.0,12.8,15.7,2.9,315.23147975127847,125.68722848157763,30
30.0,Inf,Inf,NaN,Inf,Inf,30
0.0,11.4,14.0,2.6,305.9386239686357,133.89805694122217,31
0.03,12.0,14.6,2.6,304.4697375145604,133.77218484486258,31
0.3,10.9,13.6,2.7,301.9031459191177,128.50550104490063,31
3.0,11.8,14.2,2.4,296.01140258505103,137.79881908528458,31
30.0,Inf,Inf,NaN,Inf,Inf,31
0.0,12.7,15.4,2.7,307.6712017058428,130.77567469025539,32
0.03,11.1,14.0,2.9,323.088324255079,128.3407192278621,32
0.3,12.8,15.3,2.5,304.25399131165966,136.3145990256133,32
3.0,14.0,16.8,2.8,319.12942486244276,129.29978617399792,32
30.0,Inf,Inf,NaN,Inf,Inf,32
0.0,13.0,15.7,2.7,312.8335234403124,131.8117283182816,33
0.03,12.4,15.1,2.7,312.91751048474947,132.60532213212164,33
0.3,11.8,14.5,2.7,317.0390522234791,133.61637563344158,33
3.0,14.0,16.5,2.5,304.9377773519592,137.0692640703046,33
30.0,Inf,Inf,NaN,Inf,Inf,33
0.0,14.3,16.8,2.5,294.98251338536454,133.0842060657399,34
0.03,13.5,16.0,2.5,301.5882023928087,135.460394602733,34
0.3,16.0,18.5,2.5,299.9946897772485,135.19219599811723,34
3.0,10.3,13.1,2.8,332.5046988115537,134.6290014604825,34
30.0,Inf,Inf,NaN,Inf,Inf,34
0.0,13.2,15.4,2.2,280.11798327327836,139.78287809638203,35
0.03,15.6,18.4,2.8,319.8630385670468,130.1300753454972,35
0.3,15.0,17.5,2.5,291.68427324282436,132.96339439537732,35
3.0,11.0,13.7,2.7,312.1475871604615,132.72999871099856,35
30.0,Inf,Inf,NaN,Inf,Inf,35
0.0,12.8,15.5,2.7,308.4611039710179,131.45895869106192,36
0.03,15.3,18.1,2.8,324.79144307327584,131.4497516980471,36
0.3,11.7,14.4,2.7,305.51828065657656,130.13950121501153,36
3.0,14.0,16.6,2.6,308.13371307352907,134.00176633890416,36
30.0,Inf,Inf,NaN,Inf,Inf,36
0.0,14.2,16.8,2.6,302.0352025370412,132.20012617523474,37
0.03,12.7,15.6,2.9,322.0117132684485,127.5125666763626,37
0.3,13.2,15.7,2.5,285.7720403065895,130.97178969355636,37
3.0,13.9,16.4,2.5,301.31740685976126,136.29118418954562,37
30.0,Inf,Inf,NaN,Inf,Inf,37
