replicate,C_W_1,treatment_bd,treatment_id,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
8,0.03,uninfected,2,0.0,3.0,3.0,171.63556316730927,109.51790012172675,5
9,0.0,uninfected,2,25.0,26.0,1.0,175.27402179587875,170.15854057043757,5
9,0.03,uninfected,2,0.0,3.0,3.0,170.15854057043757,103.30495928184715,5
10,0.0,uninfected,2,25.0,26.0,1.0,174.94766627338385,173.1247398957274,5
10,0.03,uninfected,2,0.0,3.0,3.0,173.1247398957274,117.55691961624152,5
1,0.0,uninfected,3,25.0,26.0,1.0,175.26167089891564,171.61826981125037,5
1,0.3,uninfected,3,0.0,3.0,3.0,171.61826981125037,109.46545470622216,5
2,0.0,uninfected,3,25.0,26.0,1.0,175.2712139997752,170.29884544323,5
2,0.3,uninfected,3,0.0,3.0,3.0,170.29884544323,103.88421274550224,5
3,0.0,uninfected,3,25.0,26.0,1.0,175.2864282401808,170.70539434754838,5
3,0.3,uninfected,3,0.0,3.0,3.0,170.70539434754838,105.50383238293591,5
4,0.0,uninfected,3,24.0,26.0,2.0,173.88043710612624,169.81103731466047,5
4,0.3,uninfected,3,0.0,3.0,3.0,169.81103731466047,102.00567768496659,5
5,0.0,uninfected,3,25.0,26.0,1.0,175.26877008262394,170.12318702984564,5
5,0.3,uninfected,3,0.0,3.0,3.0,170.12318702984564,103.17946016994598,5
6,0.0,uninfected,3,25.0,26.0,1.0,175.10211147564337,172.6350431110045,5
6,0.3,uninfected,3,0.0,3.0,3.0,172.6350431110045,114.62553465045359,5
7,0.0,uninfected,3,25.0,26.0,1.0,175.2844349435288,171.33417806164684,5
7,0.3,uninfected,3,0.0,3.0,3.0,171.33417806164684,108.15926964726034,5
8,0.0,uninfected,3,25.0,26.0,1.0,175.29682212640347,171.0195658940125,5
8,0.3,uninfected,3,0.0,3.0,3.0,171.0195658940125,106.78068174073873,5
9,0.0,uninfected,3,25.0,26.0,1.0,175.28993617867513,170.55225410366288,5
9,0.3,uninfected,3,0.0,3.0,3.0,170.55225410366288,104.85894917150623,5
10,0.0,uninfected,3,25.0,26.0,1.0,175.29530877176927,170.99962681718162,5
10,0.3,uninfected,3,0.0,3.0,3.0,170.99962681718162,106.70207810626688,5
1,0.0,uninfected,1,25.0,29.0,4.0,175.29563974214383,105.26051908703288,6
2,0.0,uninfected,1,25.0,29.0,4.0,175.2913125852559,104.70060366117897,6
3,0.0,uninfected,1,25.0,29.0,4.0,175.29611034020175,105.91791425935936,6
4,0.0,uninfected,1,25.0,29.0,4.0,175.2774496805467,103.87307575409886,6
5,0.0,uninfected,1,25.0,29.0,4.0,175.29526262166326,106.84016108074225,6
6,0.0,uninfected,1,25.0,29.0,4.0,175.29146784054984,105.96404963035278,6
7,0.0,uninfected,1,25.0,29.0,4.0,175.28942888913258,104.74708157743204,6
8,0.0,uninfected,1,25.0,29.0,4.0,175.2817320036898,104.3333008607531,6
9,0.0,uninfected,1,25.0,29.0,4.0,175.2906115404096,107.99988998948811,6
10,0.0,uninfected,1,25.0,29.0,4.0,175.28052294093553,103.9952923369329,6
1,0.0,uninfected,2,25.0,26.0,1.0,175.29877565858314,170.93783651373096,6
1,0.03,uninfected,2,0.0,3.0,3.0,170.93783651373096,106.43053964434682,6
2,0.0,uninfected,2,25.0,26.0,1.0,175.14686713993441,172.44937194918714,6
2,0.03,uninfected,2,0.0,3.0,3.0,172.44937194918714,113.59699262045629,6
3,0.0,uninfected,2,25.0,26.0,1.0,175.29379182153997,171.2080934256258,6
3,0.03,uninfected,2,0.0,3.0,3.0,171.2080934256258,107.5886805308039,6
4,0.0,uninfected,2,25.0,26.0,1.0,175.28021896383788,170.5410706278876,6
4,0.03,uninfected,2,0.0,3.0,3.0,170.5410706278876,104.84592065108778,6
5,0.0,uninfected,2,24.0,26.0,2.0,173.91885319295048,169.71406036991232,6
5,0.03,uninfected,2,0.0,3.0,3.0,169.71406036991232,101.66076230494176,6
6,0.0,uninfected,2,25.0,26.0,1.0,175.20296810424577,172.10573392382724,6
6,0.03,uninfected,2,0.0,3.0,3.0,172.10573392382724,111.83034388887452,6
7,0.0,uninfected,2,25.0,26.0,1.0,175.28782419456098,170.40190639388356,6
7,0.03,uninfected,2,0.0,3.0,3.0,170.40190639388356,104.2489414807608,6
8,0.0,uninfected,2,25.0,26.0,1.0,175.29420953426055,170.6899450417449,6
8,0.03,uninfected,2,0.0,3.0,3.0,170.6899450417449,105.41293785254081,6
9,0.0,uninfected,2,25.0,26.0,1.0,175.28032013339518,170.3656525037012,6
9,0.03,uninfected,2,0.0,3.0,3.0,170.3656525037012,104.12608506541956,6
10,0.0,uninfected,2,25.0,26.0,1.0,175.29397991978266,170.63088761831037,6
10,0.03,uninfected,2,0.0,3.0,3.0,170.63088761831037,105.16934255566052,6
1,0.0,uninfected,3,25.0,26.0,1.0,175.2718728403878,170.11943863418605,6
1,0.3,uninfected,3,0.0,3.0,3.0,170.11943863418605,103.15396188506844,6
2,0.0,uninfected,3,24.0,26.0,2.0,173.90831338553178,169.74603369961574,6
2,0.3,uninfected,3,0.0,3.0,3.0,169.74603369961574,101.76988701128768,6
3,0.0,uninfected,3,25.0,26.0,1.0,175.30013085878633,170.92717480844755,6
3,0.3,uninfected,3,0.0,3.0,3.0,170.92717480844755,106.38113935673374,6
4,0.0,uninfected,3,25.0,26.0,1.0,175.26877199902378,170.1660727211963,6
4,0.3,uninfected,3,0.0,3.0,3.0,170.1660727211963,103.35300133359328,6
5,0.0,uninfected,3,25.0,26.0,1.0,175.26101659057755,170.04455081726968,6
5,0.3,uninfected,3,0.0,3.0,3.0,170.04455081726968,102.88784715646072,6
6,0.0,uninfected,3,25.0,26.0,1.0,175.29875009728505,171.09005870472444,6
6,0.3,uninfected,3,0.0,3.0,3.0,171.09005870472444,107.07115382607348,6
7,0.0,uninfected,3,25.0,26.0,1.0,175.29819658102952,171.04408447150223,6
7,0.3,uninfected,3,0.0,3.0,3.0,171.04408447150223,106.87913953772896,6
8,0.0,uninfected,3,25.0,26.0,1.0,175.2868833608094,171.3656387704875,6
8,0.3,uninfected,3,0.0,3.0,3.0,171.3656387704875,108.28521110455853,6
9,0.0,uninfected,3,25.0,26.0,1.0,175.29855254415426,170.8993233351265,6
9,0.3,uninfected,3,0.0,3.0,3.0,170.8993233351265,106.27000354497109,6
10,0.0,uninfected,3,25.0,26.0,1.0,175.2751605681425,170.3691062884135,6
10,0.3,uninfected,3,0.0,3.0,3.0,170.3691062884135,104.15762041559104,6
1,0.0,uninfected,1,25.0,29.0,4.0,175.2987941884139,105.90836553127073,7
2,0.0,uninfected,1,25.0,29.0,4.0,175.29594516709824,105.6326599965222,7
