replicate,C_W_1,treatment_bd,treatment_id,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
3,0.0,uninfected,2,25.0,26.0,1.0,175.27132415722912,170.14897911623027,5
3,0.03,uninfected,2,0.0,3.0,3.0,170.14897911623027,103.27526799587793,5
4,0.0,uninfected,2,24.0,26.0,2.0,173.8761441251004,169.81913394016814,5
4,0.03,uninfected,2,0.0,3.0,3.0,169.81913394016814,102.03681534491892,5
5,0.0,uninfected,2,25.0,26.0,1.0,175.29317892320938,170.66285422230217,5
5,0.03,uninfected,2,0.0,3.0,3.0,170.66285422230217,105.30428618837436,5
6,0.0,uninfected,2,25.0,26.0,1.0,175.28643942487616,171.16031501995806,5
6,0.03,uninfected,2,0.0,3.0,3.0,171.16031501995806,107.41182368459265,5
7,0.0,uninfected,2,25.0,26.0,1.0,175.29841452773846,170.9154350063369,5
7,0.03,uninfected,2,0.0,3.0,3.0,170.9154350063369,106.33792678800936,5
8,0.0,uninfected,2,25.0,26.0,1.0,175.2724581323393,170.17488462679185,5
8,0.03,uninfected,2,0.0,3.0,3.0,170.17488462679185,103.37638009790098,5
9,0.0,uninfected,2,25.0,26.0,1.0,175.2772136213632,171.41323841532972,5
9,0.03,uninfected,2,0.0,3.0,3.0,171.41323841532972,108.52392509864318,5
10,0.0,uninfected,2,24.0,26.0,2.0,173.83187492831306,169.90480161147687,5
10,0.03,uninfected,2,0.0,3.0,3.0,169.90480161147687,102.36466906647995,5
1,0.0,uninfected,3,25.0,26.0,1.0,175.27581160914417,170.3708762536673,5
1,0.3,uninfected,3,0.0,3.0,3.0,170.3708762536673,104.16265669910955,5
2,0.0,uninfected,3,25.0,26.0,1.0,175.28771329436785,170.47397926712435,5
2,0.3,uninfected,3,0.0,3.0,3.0,170.47397926712435,104.54464052259897,5
3,0.0,uninfected,3,25.0,26.0,1.0,175.29606175096933,170.73283854033068,5
3,0.3,uninfected,3,0.0,3.0,3.0,170.73283854033068,105.58457600384646,5
4,0.0,uninfected,3,25.0,26.0,1.0,175.29704261947012,171.1311336631447,5
