param,best_fit,median,q05,q95
pth.gamma,0.27482514497898725,0.13011189366142348,0.019408892047199113,0.2882294217855256
pth.eta,65.999152290828,120.80741126043571,52.54612186958164,199.67175949260266
pth.sigma1,0.001883881379168456,0.002125951943690208,0.000526520504489078,0.005742233642763881
spc.Chi,0.9272338496272247,0.9610033528339795,0.5802165986442966,1.5481723520587893
spc.E_P[2],19280.316065518626,17676.564655692608,9232.067527967436,27616.272854843177
spc.B_P[2],2.235336665572955,2.8494509862233497,2.074376890324093,3.842696789962103
