pth.gamma,pth.eta,pth.sigma1,spc.Chi,spc.E_P[2],spc.B_P[2],weight,loss
0.011338662838020541,155.7332543495265,0.0019087891316393432,0.8422814742427458,25791.499466216388,3.9583721498052595,0.001863064415631887,0.032076545084048655
0.07839943488515133,113.92060704915096,0.0009626619456148776,1.3380562217078378,20472.091125870294,2.8241318839896685,0.0010213137964195304,0.04324541137078327
0.029703003168004435,119.62240851283387,0.0011013185288376412,0.9458823749318737,16861.84732396835,2.45029399137811,0.0010382301907911498,0.04304949538368271
0.20917466005481453,198.69701521414316,0.0031550420252505866,1.3403674568825403,14724.422905770756,3.0698774222852068,0.0020089979551815686,0.029716260095635886
0.2711058648145793,171.48733872836004,0.004977217570530681,1.0310587126172126,13443.680792149762,3.492586986162049,2.7826284123947254e-5,0.05350771039887915
0.016556601422670375,175.50113809933436,0.010164191578054232,1.050759134082017,19706.87103932571,2.0724082094839007,0.001477117437305189,0.03761152969222559
0.11453591626326123,131.4712151291942,0.0022613443866334546,0.9896616291327368,26537.78279538503,2.4443516679624846,0.0012731313343747818,0.04023051805126807
0.10705009294252292,153.19994164722436,0.0018987446225511185,0.8155918496527041,16114.345168490756,2.110445161865272,0.0014395679974670665,0.03810714838566716
0.2663691665867306,135.2379581939357,0.0034371687152863015,1.173260258014718,23887.279553015745,3.096182741196547,0.0004385412720603735,0.04952372211506363
0.16232550939889517,116.3805140305464,0.0026317134705434904,0.7546717789211124,18479.550671848454,2.776150523693319,0.0016830243678344092,0.03476837699561029
0.0045983650812836535,106.9327622643397,0.002367558032779881,1.2570630352843382,12634.22756401614,2.0446599849981673,0.00023948776416996204,0.05149307471811807
0.08341826735966318,93.92879999596576,0.0009592315121966428,1.4720190574435377,17633.424564269313,2.388484112637443,0.001104370983439661,0.04227477667713747
0.1504082431293516,157.88910590043793,0.0030943189549330723,1.2193441132469798,12316.816539695468,3.2010589024639637,0.0016267322573576813,0.03556823578311018
0.2846537162721947,200.3299039978001,0.0038524663299571906,0.8654848496744523,16526.221380483672,2.4105381856680026,0.0006590325497732872,0.04724654552170809
0.2591163220048315,122.69199337977676,0.0036828035918998895,1.31975202276322,17281.549941471454,2.5009750503973622,0.00047802602652321965,0.04912369358302612
0.0011784192705379948,169.4302543834959,0.0033935969680916047,0.5841515886645199,17914.872870196446,3.751980180283992,0.0014134461526346769,0.03844816516223754
0.11585678733042137,53.88125970744594,0.0009380619022195078,0.7433280768593582,16859.6225418716,2.055815033080415,0.00017895888924773863,0.0520771581510714
0.29172593955902953,106.65362641275287,0.00425659900257431,1.088656970246905,16705.45953434162,3.4890831742098554,0.001382940427735615,0.038842623237552096
0.3310192370790588,173.85946396477863,0.0008944432622202764,1.7375472068981792,24558.176790563426,2.472977367937813,0.0013407852330415374,0.039381214396508726
0.06055300384932813,99.10733811193117,0.001081207541729001,1.6354613830487998,6586.137059960005,2.3453035988707525,0.0003116750372136947,0.05078770985081283
0.03822397364511021,92.55024955473378,0.0014163410351966325,0.8794052405077911,29797.88042495817,3.040012001284501,0.00045485045135974117,0.04935888331461096
0.13412655259289252,123.088771329982,0.0005530268532502247,1.3217431369234116,17695.089914114043,2.471998576894072,0.001227904615993162,0.04078841730949437
0.2653402385997925,136.15052701712563,0.0030463989650734973,0.8836595809439207,22602.484569505228,2.269919106402987,0.00010013088046840842,0.052828141601394
0.3333678636749787,132.76917904127862,0.0011529990580416204,1.6218606817430246,12991.752315928625,2.307714554274543,0.00032627089324472854,0.05064389507358538
0.2549805226558991,214.29093760791363,0.0059313417680539274,0.5606704809302565,20043.315599894395,3.359826789864578,0.0024496526905492507,0.021039433609352738
0.030883089645690115,84.67556048288503,0.0014877313720472814,0.5807819649758452,15820.111657369183,2.011611334739735,0.0011399315825268395,0.04185232173224769
0.15879309605933986,204.94600439502852,0.002284868571282412,1.2442794877065788,21502.083315315547,2.6072876892008328,0.0005273778514195304,0.04861907198735327
0.046778912030479174,141.70429050663225,0.0007504183910630134,1.5225243777458162,21812.899412594907,2.447085091991674,0.00190264742171914,0.031453851420449805
0.06837159285872604,142.86784831782325,0.0014579341187576445,1.0992070670295568,16115.833035730817,2.6297363634218307,0.0023981871791631665,0.02222821031043917
0.10762743364054266,148.2389019379478,0.0029871118755192758,0.7503251633164696,11712.5504572514,3.3343828517881846,0.0004345271166301151,0.04956420958704245
0.18357447276957867,128.1127252187452,0.002751500882507108,1.1862956104165785,21360.71989505569,2.0348986185008666,0.0005890370017872164,0.04798115136105663
0.15041042597832488,102.34150811911573,0.0022776188199185527,0.6520789725926956,29416.30181398755,3.505400282618119,0.0010566972608945571,0.04283459731870036
0.1827795332322733,157.69006044277785,0.0004692485959532941,1.4228267218519601,18710.498568549807,2.6680312136435513,0.0013502199187447092,0.039261314943100784
0.08156548829001692,108.37991315529013,0.0016645538507624863,0.8839938138913077,16777.569399265933,3.7862549691307175,8.970687116578362e-5,0.052926651975320885
0.24352094905156824,132.45708378331318,0.0030174580354585144,0.8948914440784717,18592.795125428867,2.2543142483516494,0.0011643568461507053,0.041559665328345194
0.1562755807505622,162.29920923823707,0.0029604514758012823,1.0311453296660928,7200.077993206887,2.4791951029986494,5.250234597671446e-5,0.05327676198539881
0.0759515729634718,46.02253347581681,0.0010331533280277993,0.5554778373133861,18050.88807403877,3.2223378968681464,0.0024937522975378313,0.019964564063951903
0.18539711192134925,142.45540135649884,0.003493789522719738,1.3614783971985158,10851.579870447771,2.11670053797209,0.00012844678937052454,0.05255961483223405
0.15870402619423993,38.575147469033745,0.0008307961176693538,0.7994808032396551,16608.654126825993,2.023809875458935,0.0007066612326559411,0.04674008015438477
0.17288061119125658,91.07672222604532,0.0027722049811250084,0.8451898617127971,29324.157134157656,2.3689662966670806,0.0005910981301246732,0.047959680533023505
0.09066519483956226,61.47666642685177,0.0006156643435054391,1.5845041035599707,9188.6227020039,3.7388411565701087,0.000127752931045589,0.05256621125711251
