param,best_fit,median,q05,q95
"spc.KD[1,3]",0.6160625388271337,0.7574677542861376,0.3907839055268583,0.9930722816402653
"spc.E[1,3]",124.21473717001956,101.942065766671,46.38544532157997,161.6849371614963
"spc.B[1,3]",0.7931609178741741,0.8434571113411852,0.6650517175818024,1.255454848586642
